Source,Reference,Translation
"Olen kujundanud harjumuse kirjutada üles asju, mida soovin saavutada.",I make it a habit to write down what it is that I want to accomplish.,I have developed the habit of writing down things I want to achieve.
Ja ma vaatan seda nimekirja.,And I check that list.,And I look at that list.
Pean end vastutavaks.,I keep myself accountable.,I consider myself responsible.
Loomulikult inspireerivad mind mu lapsed.,"My kids inspire me, of course.","Of course, my children inspire me."
Minu ambitsioonid inspireerivad mind.,My ambition inspires me.,My ambitions inspire me.
"Soovin olla võidukas kõiges, mida elus teen.",I want to win at everything that I do in life.,I wish to be victorious in everything I do in life.
"Mõistan, et mu eesmärkide saavutamine nõuab ränka tööd, aga olen valmis seda tegema.",I understand that it takes hard work to reach my goals and I'm prepared to do it.,"I understand that achieving my goals requires hard work, but I am ready to do it."
"Tundsin end alistatuna, puudus igasugune inspiratsioon.","I felt shot down, uninspired.","I felt oppressed, completely lacking any inspiration."
Aga hämmastavaid asju juhtub.,But amazing things happen.,Amazing things happen.
"Kõige raskem on uskuda sellesse hetkedel, kui sind tabavad tagasilöögid.","If only you could believe that when you're getting hit, which is the hard part.",The most difficult thing is to believe in those moments when you are hit by setbacks.
Enda jalule ajamisele ja äri uuesti nullist alustamisele - seekord ilma partnerita - kulunud aasta oli äärmiselt raske.,"But getting back up and starting the business all over again, minus the partner, was a very, very difficult year.",Putting yourself back on your feet and starting your business from scratch again - this time without a partner - the past year has been extremely difficult.
"Laila Ali: Ma ütleks, et minu karjääris oli kõige raskem aeg siis, kui ma tegelesin poksimisega, olin oma karjääri tipus ja otsustasin lahutuse sisse anda.","Laila Ali: I would say one of the toughest times I've had in my career was when I was in boxing, I was at the height of my career and decided I was going to get a divorce.","Laila Ali: I would say that the most difficult time in my career was when I was boxing, I was at the peak of my career and decided to retire."
"Ma ei lahutanud ainuüksi oma abikaasast, vaid ka tollasest mänedžerist ja inimesest, kes õpetas mulle kõik, mida tean poksimise kohta.","I was divorcing not only my husband, but also my manager at the time and the person who taught me everything I knew about boxing.","I didn't just separate from my spouse, but also from the manager and the person who taught me everything I know about boxing."
"Ma ei uskunud, et suudan ilma temata hakkama saada.",I didn't think that I could do it without him.,I didn't believe I could manage without him.
"Seega hakkasin muretsema oma karjääri tuleviku pärast ja pidin leidma aja, et astuda sammuke tagasi ja öelda endale: ""Sul on kõik vajalikud teadmised ja kogemused.","So I became concerned about the future of my career and had to take the time to step back and say, ""Hey, you have all the knowledge and expertise.","So, I started worrying about my career's future and had to find time to take a step back and tell myself: ""You have all the necessary knowledge and experiences."""
Sul on kõik need kogemused poksiringis.,You have all this experience in the ring.,You have all those experiences in the boxing ring.
"Sa suudad seda kahtlemata teha.""","You can definitely do it.""",You can undoubtedly do it.
Niisiis moodustasin enda ümber uue meeskonna ja jätkasin oma karjääri.,So I surrounded myself with a new team of people and continued on with my career.,"So, I formed a new team around me and continued my career."
"Tegelikult oli vaja lihtsalt õige meeleseisund saavutada, kuna kõik ülejäänu sai tõuke sealt.",It was really just getting my mindset in the right place because everything kind of took off from there.,"Actually, it was just a matter of achieving the right mindset, because everything else got a boost from there."
"Tegin seda, mida oli vaja teha, pidin seisma silmitsi hirmuga ja leidma julguse vabaneda oma abikaasast ja mänedžerist ning jätkata oma karjääriga. Ja kõik lahenes.",I did what I needed to do and I had to face that fear and find the courage to get rid of my husband and my manager and continue on with my career and it worked out.,"I did what needed to be done, I had to face my fear and find the courage to break free from my husband and manager, and continue with my career. And everything worked out."
"Millal tundsite, et olete tõesti edu saavutanud?",You felt like you really made it when ...,When did you feel that you had truly achieved success?
"Laila Ali: Tundsin, et olen edu saavutanud, kui võitsin oma esimese meistrivõistluste tiitli.",Laila Ali: I felt like I really made it when I won my first championship title.,Laila Ali: I felt like I had achieved success when I won my first championship title.
"See oli tõeliselt hea tunne, kuna poksimisega alustades soovisin olla üks parimatest, olla võitmatu.","It really felt good, because when I entered the sport of boxing I wanted to be one of the best and be undefeated.","This was truly a good feeling, as starting with boxing, I wanted to be one of the best, to be unbeatable."
"Ma suutsin selle sihi saavutada ja ma ei võitnud meistrivõistluste tiitlit mitte ühel, vaid neljal korral.","And I was able to attain that, not just one championship title, but four.","I managed to achieve this goal and I didn't win the championship title not once, but four times."
"Barbara Corcoran: Üks hetk, mil tundsin, et olen edu saavutanud, oli mu üheteistkümnendal tegutsemisaastal.",Barbara Corcoran: The one point that I felt like I made it was my eleventh year of business.,Barbara Corcoran: One moment when I felt I had achieved success was in my eleventh year of business.
Olin lõpuks kasumisse jõudnud.,I finally made a profit.,I had finally reached profitability.
"Olin teeninud ligikaudu 42 000 dollari suuruse kasumi, mida ma ei osanud oodata.","I had close to $42,000 in profit that I was not expecting.","I had earned approximately a 42,000-dollar profit, which I couldn't wait for."
"Läksin kohe välja ning ostsin nii emale kui ka isale uue auto. Neil ei olnud kunagi uut autot olnud. Lasin autod toimetada Floridasse, kus nad oma pensionipõlve pidasid.",So I immediately went out and I bought my mother and father each a new car; they had never had a new car and I had it delivered to Florida where they were retired.,"I went out right away and bought a new car for both my mother and father. They had never had a new car before. I had the cars delivered to Florida, where they were spending their retirement."
Tundsin end nagu Inglismaa kuninganna.,I felt like the queen of England.,I felt like the Queen of England.
Tundsin end nii lahedana.,I felt so cool about myself.,I felt so happy.
"Teenisin sellest järgnevatel aastatel palju enam, kuid miski ei ole suutnud siiani pakkuda samaväärset tunnet kui võimalus anda oma vanematele midagi tagasi ja neid üllatusega rabada.","I made much better money than that in ensuing years, but nothing ever measured up to the ability to give back to a parent and take them by surprise.","I have gained much more from it in the following years, but nothing has been able to provide the same feeling as the opportunity to give something back to my parents and surprise them."
"Kuidas te suutsite selle 11-aastase perioodi vältel end motiveerituna hoida, et töötamist jätkata?",How did you stay motivated to keep working during that 11-year period?,How did you manage to stay motivated during this 11-year period and continue working?
"Barbara Corcoran: Ma ei mõõtnud oma äritegevust kunagi kasumi järgi, kuna see ei olnud minu eesmärk.","Barbara Corcoran: I never measured my business by profit, because that's not what I was in for.","Barbara Corcoran: I never measured my business by profit, because it wasn't my goal."
"Soovisin lihtsalt näha, kui kaugele ma suudan jõuda.",I just wanted to see how far I could go.,I just wanted to see how far I could get.
Seadsin endale juba esimesel päeval unistuse saada New Yorgi kinnisvarakuningannaks.,"I set my dream, day one, ""I want to be the queen of New York real estate.""",I set myself a dream on the first day to become the real estate queen of New York.
Ja nägin end vaimusilmas justkui paavstina - kõik suudlevad mu sõrmust ja jumaldavad mind.,And I pictured myself just like the Pope with everybody kissing my ring and adoring me.,And I saw myself in a vision as if I were the Pope - everyone kisses my ring and adores me.
Mu peas oli selline väike mõte.,And I had that little idea in my head.,In my head was such a small thought.
"Seega, kui ma aina pingutasin iga päev, iga tund, siis ma tegelikult ei mõelnud raha teenimisele.","So when I was running hard, day after day, hour after hour, I never really thought about making money.","So, when I was constantly straining every day, every hour, then I actually didn't think about making money."
Lõpuks teenisin raha kogemata.,I made money by accident eventually.,"Finally, I earned money unintentionally."
"Aga kogu raha, mis sisse tuli, suunasin kohe tagasi ärisse.","But any money I saw coming in, I plowed right back into the business.","But all the money that came in, I immediately directed back into the business."
