source,translation_clean,reference
"塞希说:“一些外国人已经在中国生活多年,但对他们的东道国几乎没有什么体验。如果你最初接触中国人的尝试不算成功,那么你很容易有还是与其他外国人相处更容易的感觉。","Sai Xi said: ""Some foreigners have been living in China for many years, but they have hardly any experience with their host country. If your initial attempts to connect with Chinese people are not successful, it is easy to feel that it is easier to get along with other foreigners.""","Sage said: 'Some foreigners have lived in China for many years, but they have little experience with their host country. If your initial attempt to interact with the Chinese is not successful, then it is easy for you to feel more comfortable with other foreigners."
"”在这些所谓的“老外泡泡”中(“老外泡泡”是指外国人只在外国人中间混,而不接触当地人和当地文化——译者注),外国人在自己的社区里抱团,在西方餐馆吃饭,并且朋友中只有外国人。","In these so-called ""foreign bubbles"" (which refer to foreigners only mingling within their own circle and not interacting with local people and culture - translator's note), foreigners stick together in their own communities, dine in Western restaurants, and only have friends who are also foreigners.","In these so-called 'foreign bubbles' ('Laowai bubble' refers to circles in which foreigners only mixed in with foreigners, without touching local people and local culture -- translator's note), foreigners mingle with each other in their own communities, eat in Western restaurants, and only make friends with foreigners."
克服这一点最简单的办法就是学习一点普通话——这比人们可能想象的要简单。,The simplest way to overcome this issue is to learn some Mandarin Chinese – this is simpler than people might imagine.,The easiest way to overcome problem is to learn a little bit of Mandarin – something easier than one might think.
塞希说:“每周上一两个小时的中文私教课或者学习入门级的广播剧应该会适合每个人的忙碌日程。”,"Sexi says, “Studying one or two hours of Chinese private lessons per week or learning beginner-level radio plays should be suitable for everyone’s busy schedule.”

Note: “Sexi” is the transliteration of the original Chinese name.",Sage said: “One or two hours of private lessons in Chinese every week or learning entry-level radio dramas should suit everyone’s busy schedule.”
哪怕学几句经典的短句也会对购物、在餐馆订餐或是在出租车上闲聊有帮助。,"Even learning a few classic short phrases can be helpful for shopping, ordering food at a restaurant, or chatting while in a taxi.","Even learning a few classic phrases will help with shopping, ordering a meal in a restaurant, or chatting on a taxi."
"报道称,顽固的空气污染也是日常生活中的一个事实,不过近年来的政府努力遏制了一些问题。","The report states that stubborn air pollution is a fact of daily life, but the government's efforts in recent years have contained some of the issues.","According to reports, persistent air pollution is also a fact of daily life, but the government has tried to curb pollution in recent years."
"居民们强调,在污染往往较轻的温暖月份里到户外活动很重要,要把那些蓝天日当作在历史悠久的胡同里徜徉或是探索备受欢迎的日坛公园的机会。","Residents emphasize that it is important to engage in outdoor activities during warmer months when pollution is usually less severe. They should take advantage of those clear, blue-sky days to stroll leisurely or explore the popular Temple of the Sun Park in the historic hutongs.",Residents emphasize that outdoor activities are very important in warm months when pollution is often light. It is important to consider those blue sky days as opportunities for rambling in ancient encryptors or exploring the popular Ritan Park.
"诺顿说:“北京是能在表面以下发现最多东西的中国城市,你能发现很不错的艺术和音乐活动、纵情的夜生活、历史奇观、超现代的商业区和古老的胡同区。”","Noah says, “Beijing is the city in China where you can discover the most things beneath the surface. You can discover excellent art and music events, indulgent nightlife, historical attractions, ultra-modern business districts, and ancient hutong areas.”","Norton said: ""Beijing is a Chinese city that one can find most things below the surface. You can find very good arts and music activities, indulgent nightlife, historical wonders, ultra-modern business districts and ancient hutong areas."""
"报告认为,老龄化对人力资本增长的阻碍作用日益明显,尤其在东北地区,老龄化对人力资本增长的年均贡献率为-1.28%。","The report concludes that the impact of aging on human capital growth is increasingly significant, especially in the Northeast region, where aging has contributed to a negative annual growth rate of human capital of -1.28%.","The report believed that the hindrance to growth in human capital as a result of aging has become increasingly apparent. This was particularly the case in the Northeast, where the annual average contribution of aging to human capital growth was -1.28%."
"潘功胜指出,目前跨境资本流动风险可控,支撑国际收支平衡的根本性因素仍然长期存在。","Pan Gengsheng pointed out that the risks of cross-border capital flow are currently controllable, and the fundamental factors that support the balance of international payments still exist in the long term.",Pan Gongsheng said that the present of risk of cross-border capital flows can be controlled. The fundamental factors underpinning international balance of payments will still exist over the longer term.
中新网北京12月17日电 (记者 高凯)世界因遗产而璀璨——2016中国古书画鉴定修复与保护国际高峰论坛于12月17日在中国人民大学开幕。,"World Dazzles with Heritage --- The 2016 International Summit Forum on Authentication, Restoration and Protection of Chinese Antique Books and Paintings kicked off on December 17 at Renmin University of China.

(Reporter: Kai Gao, CNS Beijing)","China News Service Beijing December 17 wire (Reporter: Gao Kai) Heritage makes the world resplendent - The opening ceremony of the 2016 International Summit for the Authentication, Restoration and Protection of Ancient Chinese Calligraphy and Painting was held at Renmin University of China on December 17."
"欧盟委员会今年4月指控谷歌强迫手机厂商预装谷歌搜索和Chrome浏览器等软件,否则便不允许其使用其他谷歌应用。","The European Commission accused Google in April of this year of forcing mobile phone manufacturers to pre-install Google Search and Chrome browser, among other software, or they would not be allowed to use other Google applications.","In April this year, the European Commission accused Google of coercing mobile phone manufacturers into installing software such as the Google search engine and Chrome web browser, or they would not be allowed to use other Google applications."
"欧盟委员会认为此举有损消费者的利益,并且阻碍了竞争。",The European Commission believes that this action is harmful to the interests of consumers and has impeded competition.,The European Commission believed that this harmed consumer interests and hindered competition.
欧盟监管者最初要求谷歌在7月27日之前作出回应。,"Initially, EU regulators demanded that Google respond by July 27th.",EU regulators initially requested that Google make a response prior to July 27.
"倘若反垄断罪名成立,谷歌最高面临其全球营收10%的罚款,约为74亿美元。","If the monopoly charge is established, Google faces a maximum fine of 10% of its global revenue, which amounts to approximately 74 billion US dollars.","If found guilty of violating antitrust rules, Google could face a maximum fine of 10% of its global turnover, or approximately US$7.4 billion."
谷歌尚未立刻对此置评。,Google has not yet commented on this immediately.,Google has not made immediate comment on this.
谷歌还因为在搜索结果中偏向自家购物服务而面临欧盟的调查。,Google is also facing an investigation from the European Union for favoring its own shopping service in search results.,Google also faced EU investigations over giving prominent placement to its own shopping services in search results.
"张玉宁的留洋是实打实的,可以说他实现从国青到国奥的“跳级”并不是偶然的,而他飞跃成长的幅度依然令人惊讶。","Zhang Yuning's studying abroad is genuine and can be said that his achieving a ""leap"" from national team youth to national team Olympics is not a coincidence. Yet, the extent of his growth leap still leaves people amazed.","Zhang Yuning's stay-abroad is a real one. It can be said that his achievement of “jumping level” from the national youth to the national Olympics is by no means accidental, and his leap-forward growth is still surprising."
一张图看懂:比特币在世界各地的法律地位,"A chart to understand: The legal status of Bitcoin around the world

The Chinese text you provided is referring to a chart or infographic that can help someone understand the legal status of Bitcoin in various countries around the world. Bitcoin and other cryptocurrencies have been a topic of great interest and debate in recent years, and different countries have taken different approaches to regulating them. Some countries have embraced cryptocurrencies and have put in place regulations to support their use, while others have taken a more cautious approach and have imposed restrictions or outright bans on their use. A chart or infographic that provides an overview of the legal status of Bitcoin in different countries can be a useful tool for anyone who is interested in learning more about this topic.",Understand through a picture: Bitcoin's legal status around the world
"摘要:除了投机属性天然引发的价格回调,本轮数字货币惨跌也与“宿敌”——监管风险不无关系。","Abstract: In addition to price corrections caused by the inherent speculative nature of digital currencies, the recent plunge in digital currency prices is also related to its ""long-standing enemy"" - regulatory risks.","Abstract: A part from the price correction which is natural in speculation, the current round of digital currency tumble has also to do with the 'sworn enemy'—regulation."
"从可视化地图看,东方国家对比特币的态度比西方更为保守,占全球主体的国家仍在观望数字货币合法性,代表“黑天鹅风险”依旧很大。","From the visualized map, it can be seen that Eastern countries have a more conservative attitude toward Bitcoin compared to Western countries. The majority of countries that make up the global body are still observing the legality of digital currency, with the ""Black Swan risk"" remaining significant.","From the visualized maps, the attitude of the eastern countries towards Bitcoin is more conservative than that of the West. Most countries in the world are still indecisive about the legitimacy of digital currencies, indicating that the “risk of the black swan” is still looming large."
"*本文来自华尔街见闻(微信ID:wallstreetcn),编辑王穆。更多精彩资讯请登陆wallstreetcn.com,或下载华尔街见闻APP。*","This article originates from Wallstreet CN (WeChat ID: wallstreetcn), edited by Wang Mu. For more exciting news, please visit wallstreetcn.com or download the Wallstreet CN App.","*This article is taken from Wallstreetcn (WeChat ID: wallstreetcn), editor Wang Mu. For more exciting information, visit wallstreetcn.com or download the Wallstreetcn APP. *"
"随着中国、韩国和欧盟等比特币主要市场的监管风暴迭起,以比特币为首的全球数字货币本周以来惨遭血洗,比特币价格周二起跌破1万美元心理整数位,并创三年以来最大单日跌幅。","As regulatory storms arise in China, South Korea, and the European Union, one of the primary markets for Bitcoin, the global digital currency led by Bitcoin has suffered a severe decline this week. Beginning on Monday, the price of Bitcoin broke through the psychological 10,000 US dollar level, and also set the largest single-day drop in three years.","As the authorities in major markets of Bitcoin -- such as China, South Korea and the European Union -- take decisive regulatory measures, the digital currency market dominated by Bitcoin has experienced major bloodshed this week. The price of Bitcoin has fallen below 10,000 dollar, recording the biggest one-day drop."
"除了投机属性天然引发的价格回调,本轮数字货币惨跌也与一直以来的“宿敌”——监管风险不无关系。","Besides price corrections naturally caused by speculative attributes, the disastrous decline in digital currency in this round is also related to its ""long-term enemy"" - regulatory risk.","A part from the price correction which is natural in speculation, the current round of digital currency tumble has also to do with the 'sworn enemy'—regulation."
"在这个重要的关口,可视化大数据网站HowMuch.net制作了一份图谱,展现比特币在全球各国的合法性地位和受监管程度。","At this critical juncture, the visualization data website HowMuch.net has created a chart showing the legality and regulatory status of Bitcoin in various countries around the world.","At this important juncture, HowMuch.net, a visualization big data website, produced a map showing the legitimacy of Bitcoin and regulation measure in place in countries around the world."
"如下图所示,绿色代表比特币的合法市场;橘黄色代表中性市场,虽尚未公开合法化比特币地位,但也没有主要的使用限制;淡粉色代表受限制的市场,即当地政府尝试通过红线政策或监管来方法数字货币的使用;深粉色代表比特币被定义为非法的国家;灰色是尚未置评的国家。","As shown in the following figure, green represents the legal market for Bitcoin; orange-yellow represents a neutral market, where although the legal status of Bitcoin has not been officially legalized, there are no major restrictions on its use; light pink represents a restricted market, meaning that local governments attempt to regulate or control the use of digital currency through ""red line"" policies; dark pink represents countries where Bitcoin is defined as illegal; and gray represents countries that have not yet taken a stance.","As shown in the figure below, green represents the legal market for Bitcoin, and orange represents the neutral market. Although there is no place where Bitcoin is acknowledged a legal currency, there are no major restrictions on the use it. The pale pink represents the restricted market, i.e. the local government tries to the use of the digital currency pass by drawing a red line or taking regulatory measures. The deep pink represents countries where Bitcoin is declared as illegal. The gray represents countries that have not yet been rated."
(上图来自HowMuch.Net可视化团队在1月15日制图),"(The above image is from the visualization team of HowMuch.Net, dated January 15th.)

Note: The Chinese text you provided appears to be a caption for an image, giving credit to the source of the image. The English translation provided is a faithful rendering of the original Chinese text.",(The above figure was drawn by the HowMuch.Net visualization team on January 15th)
"文章指出,从图中非绿色的色块分布可以看出,传统意义上的东方国家对比特币的态度比西方更为保守。","The article points out that according to the distribution of non-green color blocks in the chart, traditional East Asian countries' attitudes towards Bitcoin are more conservative compared to the West.","The article points out that from the distribution of non-green color patches in the graph, it can be seen that the oriental countries in the traditional sense are more conservative towards Bitcoin than the West."
"俄罗斯是目前定义比特币为非法的最大国家,中国是比特币最大的受限市场之一,印度是对比特币尚不予置评、还没有出台相关政策的最大国家之一。","Russia is currently the largest country that defines Bitcoin as illegal, China is one of the largest markets with restrictions on Bitcoin, and India is one of the largest countries that has not yet taken a stance or implemented relevant policies regarding Bitcoin.",Russia is currently the largest country that defines Bitcoin as illegal. China is one of the largest restricted markets for Bitcoin. India is one of the largest countries that have not commented on Bitcoin and have not made relevant policies.
"北美和西欧是对比特币接受程度最高的地区,即绿色块的分布更为集中。","North America and Western Europe are the regions with the highest degree of acceptance of Bitcoin, where the distribution of green blocks is more concentrated.

(Note: The Chinese text mentions ""green blocks"" which is a term used to describe regions with a high degree of acceptance or use of Bitcoin. The exact meaning of ""green blocks"" may vary depending on the context.)",North America and Western Europe are the regions that have highest level of tolerance to Bitcoin i.e. where green patches are concentrated.
"中东和拉丁美洲各国对比特币的看法呈现明显分化,上述地区的色块分布更为混杂。","The views of countries in the Middle East and Latin America towards Bitcoin are clearly divided, with the distribution of color blocks in the aforementioned regions being more muddled.

Note: This translation is based on the context provided and assumes that the Chinese text is referring to a heatmap or some other visual representation of opinions on Bitcoin. The phrase ""color blocks"" refers to the different colors used to represent different opinions or levels of support for Bitcoin.","The views of the countries in the Middle East and Latin America on Bitcoin are clearly divided, so, the distribution of color patches in these areas is more mixed."
"其中伊拉克、伊朗、土耳其、巴西都是合法的比特币市场,阿富汗、巴基斯坦、沙特、埃及、玻利维亚等对其交易和使用有一定程度的限制,更多的拉美国家对比特币还没有发声。","Among them, Iraq, Iran, Turkey, and Brazil are legal Bitcoin markets. Afghanistan, Pakistan, Saudi Arabia, Egypt, and Bolivia, among others, have certain restrictions on their trading and use. Many countries in Latin America have not yet spoken out regarding Bitcoin.","Among them, Iraq, Iran, Turkey and Brazil are all legitimate Bitcoin markets. Afghanistan, Pakistan, Saudi Arabia, Egypt, and Bolivia have some restrictions on the trading and use of Bitcoin. Most Latin American countries have not made any comments about Bitcoin."
"综合上述数据可知,在全球受统计的246个国家中,共有99个国家(或占比40%)对比特币的交易和使用不施加限制,即绿色和橘黄色的地区。","Based on the data presented above, it can be concluded that out of the 246 countries surveyed globally, 99 countries (or 40%) do not impose restrictions on Bitcoin transactions and use, which refers to the green and orange regions.","From the above data, it can be seen that of the 246 countries that have been rated, a total of 99 countries (or 40% of the total) haven't imposed any restrictions on the transactions and use of Bitcoin. They are represented by green and orange patches."
