source,translation_clean,reference
"Barbara Corcoran: Minu jaoks oli kõige raskem, kui mu äripartnerist kallim mind maha jättis ja mu sekretäriga abiellus.","Barbara Corcoran: For me, the hardest thing was when my business partner left me for someone cheaper and married my secretary.",Barbara Corcoran: The hardest thing that happened to me was when my business partner and boyfriend left me and married my secretary.
"Lõpetasin äri aasta hiljem, kuid see aasta mu elust - viiendaks rattaks olemine - oli kohutav, kuna mul ei olnud piisavalt enesekindlust, et lahkuda.","I finished the business a year later, but that year was terrifying for me, as I didn't have enough self-confidence to leave.","I ended the business a year later, but for that year of my life - being the third wheel - it was terrible, because I didn't have the confidence to leave."
"Tundsin end alistatuna, puudus igasugune inspiratsioon.","I felt defeated, lacking any inspiration whatsoever.","I felt shot down, uninspired."
Aga hämmastavaid asju juhtub.,But amazing things happen.,But amazing things happen.
"Kõige raskem on uskuda sellesse hetkedel, kui sind tabavad tagasilöögid.",The hardest part is believing in it during those moments when you're hit with setbacks.,"If only you could believe that when you're getting hit, which is the hard part."
Enda jalule ajamisele ja äri uuesti nullist alustamisele - seekord ilma partnerita - kulunud aasta oli äärmiselt raske.,"The past year, spent on getting back on one's feet and starting a business from scratch - this time alone - was extremely difficult.","But getting back up and starting the business all over again, minus the partner, was a very, very difficult year."
"Laila Ali: Ma ütleks, et minu karjääris oli kõige raskem aeg siis, kui ma tegelesin poksimisega, olin oma karjääri tipus ja otsustasin lahutuse sisse anda.","Laila Ali: I would say that the toughest time in my career was when I was involved in boxing, at the peak of my career, and decided to get a divorce.","Laila Ali: I would say one of the toughest times I've had in my career was when I was in boxing, I was at the height of my career and decided I was going to get a divorce."
"Ma ei lahutanud ainuüksi oma abikaasast, vaid ka tollasest mänedžerist ja inimesest, kes õpetas mulle kõik, mida tean poksimise kohta.","I didn't just leave my wife, but also the manager of that time and the person who taught me everything I know about boxing.","I was divorcing not only my husband, but also my manager at the time and the person who taught me everything I knew about boxing."
"Ma ei uskunud, et suudan ilma temata hakkama saada.",I didn't believe I could manage without them.,I didn't think that I could do it without him.
"Seega hakkasin muretsema oma karjääri tuleviku pärast ja pidin leidma aja, et astuda sammuke tagasi ja öelda endale: ""Sul on kõik vajalikud teadmised ja kogemused.","So I started worrying about my career's future and had to find time to take a step back and tell myself: ""You have all the necessary knowledge and experiences.""","So I became concerned about the future of my career and had to take the time to step back and say, ""Hey, you have all the knowledge and expertise."
Sul on kõik need kogemused poksiringis.,You have all those experiences in boxing.,You have all this experience in the ring.
"Sa suudad seda kahtlemata teha.""",You can certainly do that.,"You can definitely do it."""
Niisiis moodustasin enda ümber uue meeskonna ja jätkasin oma karjääri.,"In other words, I formed a new team around myself and continued my career.

Note: 'Niisiis' is an Estonian phrase that roughly translates to 'in other words' or 'to put it simply'.",So I surrounded myself with a new team of people and continued on with my career.
"Tegelikult oli vaja lihtsalt õige meeleseisund saavutada, kuna kõik ülejäänu sai tõuke sealt.","In reality, it was simply a matter of achieving the right mental state, as everything else fell into place from there.",It was really just getting my mindset in the right place because everything kind of took off from there.
"Tegin seda, mida oli vaja teha, pidin seisma silmitsi hirmuga ja leidma julguse vabaneda oma abikaasast ja mänedžerist ning jätkata oma karjääriga. Ja kõik lahenes.","I did what needed to be done, I stood face to face with fear and found the courage to break free from my husband and manager and continue my career. And everything worked out.

Note: The translation is quite literal and might not be the most idiomatic or natural-sounding English. A more idiomatic translation could be:

I took the necessary steps, facing my fears and finding the courage to leave my husband and manager behind and pursue my career. And it all turned out okay.

Or, in a more conversational tone:

I did what I had to do, and it wasn't easy - I had to face my fears and find the strength to leave my husband and manager and keep going with my career. But in the end, everything worked out.",I did what I needed to do and I had to face that fear and find the courage to get rid of my husband and my manager and continue on with my career and it worked out.
"Millal tundsite, et olete tõesti edu saavutanud?",When do you feel that you have truly achieved success?,You felt like you really made it when ...
"Laila Ali: Tundsin, et olen edu saavutanud, kui võitsin oma esimese meistrivõistluste tiitli.",Laila Ali: I felt that I had achieved success when I won my first championship title.,Laila Ali: I felt like I really made it when I won my first championship title.
"See oli tõeliselt hea tunne, kuna poksimisega alustades soovisin olla üks parimatest, olla võitmatu.","This was a truly great feeling, as starting with boxing I wanted to be one of the best, unbeatable.","It really felt good, because when I entered the sport of boxing I wanted to be one of the best and be undefeated."
"Ma suutsin selle sihi saavutada ja ma ei võitnud meistrivõistluste tiitlit mitte ühel, vaid neljal korral.","I managed to achieve this goal and I did not win the championship title even once, but rather four times.","And I was able to attain that, not just one championship title, but four."
"Barbara Corcoran: Üks hetk, mil tundsin, et olen edu saavutanud, oli mu üheteistkümnendal tegutsemisaastal.",Barbara Corcoran: One moment when I felt I had achieved success was in my 21st year of business.,Barbara Corcoran: The one point that I felt like I made it was my eleventh year of business.
Olin lõpuks kasumisse jõudnud.,I had finally made a profit.,I finally made a profit.
"Olin teeninud ligikaudu 42 000 dollari suuruse kasumi, mida ma ei osanud oodata.","I had earned approximately a 42,000 dollar profit, which I couldn't have expected.","I had close to $42,000 in profit that I was not expecting."
"Läksin kohe välja ning ostsin nii emale kui ka isale uue auto. Neil ei olnud kunagi uut autot olnud. Lasin autod toimetada Floridasse, kus nad oma pensionipõlve pidasid.","I went out right away and bought a new car for both my mother and father. They had never had a new car before. I had the cars delivered to Florida, where they spent their retirement.",So I immediately went out and I bought my mother and father each a new car; they had never had a new car and I had it delivered to Florida where they were retired.
Tundsin end nagu Inglismaa kuninganna.,I felt like the Queen of England.,I felt like the queen of England.
Tundsin end nii lahedana.,I felt so tender.,I felt so cool about myself.
"Teenisin sellest järgnevatel aastatel palju enam, kuid miski ei ole suutnud siiani pakkuda samaväärset tunnet kui võimalus anda oma vanematele midagi tagasi ja neid üllatusega rabada.","I earned a lot more in the following years, but nothing has been able to provide the same feeling as the possibility of giving something back to my parents and surprising them.","I made much better money than that in ensuing years, but nothing ever measured up to the ability to give back to a parent and take them by surprise."
"Kuidas te suutsite selle 11-aastase perioodi vältel end motiveerituna hoida, et töötamist jätkata?","The translation of the Estonian text to English is:

How did you manage to motivate yourself to continue working throughout this 11-year period?",How did you stay motivated to keep working during that 11-year period?
"Barbara Corcoran: Ma ei mõõtnud oma äritegevust kunagi kasumi järgi, kuna see ei olnud minu eesmärk.","Barbara Corcoran: I never measured my business success by profit, because that wasn't my goal.","Barbara Corcoran: I never measured my business by profit, because that's not what I was in for."
"Soovisin lihtsalt näha, kui kaugele ma suudan jõuda.",I simply wanted to see how far I can reach.,I just wanted to see how far I could go.
Seadsin endale juba esimesel päeval unistuse saada New Yorgi kinnisvarakuningannaks.,I had already set my mind on becoming the real estate queen of New York on the very first day.,"I set my dream, day one, ""I want to be the queen of New York real estate."""
Ja nägin end vaimusilmas justkui paavstina - kõik suudlevad mu sõrmust ja jumaldavad mind.,"And I saw myself in the spiritual realm, just like a pope - everyone is bowing to me and worshiping me.",And I pictured myself just like the Pope with everybody kissing my ring and adoring me.
Mu peas oli selline väike mõte.,There was such a small thought in my head.,And I had that little idea in my head.
"Seega, kui ma aina pingutasin iga päev, iga tund, siis ma tegelikult ei mõelnud raha teenimisele.","So, if I was always struggling every day, every hour, then I was actually not thinking about making money.

Note: The translation might not be perfect, as the original text is quite informal and conversational.","So when I was running hard, day after day, hour after hour, I never really thought about making money."
Lõpuks teenisin raha kogemata.,"The translation of the Estonian text to English is:

I ended up earning money unintentionally.

However, a more natural translation of the sentence would be:

I ended up earning money by accident.

The word ""kogemata"" in Estonian means ""unintentionally"" or ""by accident"", so the translation should reflect that.",I made money by accident eventually.
"Aga kogu raha, mis sisse tuli, suunasin kohe tagasi ärisse.","However, all the money that came in, I sent back to the business immediately.","But any money I saw coming in, I plowed right back into the business."
"Ma isegi ei usu, et mul üldse oli heidutavaid päevi, kus oleksin mõelnud, et oh jumal, me ei teeni raha.","I even don't believe that I had such days that I would think, ""Oh God, we're not making any money.""

However, a more idiomatic translation would be:

I even doubt that I had days when I thought, ""Oh no, we're not making any money.""

Or:

I'm not even sure I had days when I thought, ""Oh no, we're not making any money.""","I don't even think I had discouraging days where I thought, ""Oh God, we're not making money."""
"Ma lihtsalt olin veendumusel, et miski hakkab toimima.",I simply believed that something was going to happen.,I just figured something was going to work out.
"Kõige hullem, mis võinuks juhtuda, olnuks ettevõtte kaotamine ja uuesti ettekandjaks hakkamine.",The most severe thing that could happen would be the loss of the company and having to start over as a presenter.,The worst that could happen is I lose my company and go back to being a waitress.
Teenisin siis head jootraha ja olin õnnelik.,"The translation of the Estonian text to English is:

I was then a good swimmer and I was happy.

Here's a breakdown of the translation:

- ""Teenisin"" means ""I was"" (in the past tense)
- ""siis"" means ""then""
- ""head"" means ""good""
- ""jootraha"" means ""swimmer"" (literally ""swimming hand"")
- ""ja"" means ""and""
- ""olin"" means ""I was"" (in the past tense)
- ""õnnelik"" means ""happy""",I made great tips and I was happy then.
Võiksin jälle õnnelik olla.,I could be happy again.,I could be happy again.
"Seetõttu ma ei usu, et paljude edu saavutanud inimeste suureks püüdluseks on raha.","Therefore, I do not believe that many people who have achieved success consider money to be their great pursuit.",So I don't think money's a great aspiration for a lot of people that succeed.
"Neil on teised ajendid, mis neid kannustavad.",They have other reasons that encourage them.,They they have other motivations that turn them on.
Ja raha ei olnud üks minu omadest.,And money was not one of my own.,And money was not one of mine.
"Kas teil on mõni nõuanne kellelegi, kellel on sellised suured unistused, kuid keda hoiab tagasi rahaline tegur?","Do you have any advice for someone who has big dreams, but is held back by financial constraints?","Do you have advice for someone who has those big dreams, but the money factor is holding them back?"
"Barbara Corcoran: Kui ma hakkasin teenima palju raha, oli mul raha, mida kinnisvarasse investeerida, kuid mul ei olnud aega.","Barbara Corcoran: When I started making a lot of money, I had money to invest in real estate, but I didn't have the time.","Barbara Corcoran: When I started making a lot of money, I had money to invest in real estate, but I didn't have the time."
Rajasin ettevõtet.,I founded the company.,I was building a business.
"Ja seetõttu leidsin ma endale viis erinevat partnerit, kes ei olnud isegi spetsialistid maakleriäris, vaid erinevates naabruskondades kõikjal linnas, kes tundsid oma tänavaid läbi ja lõhki.","And so I found myself five different partners, who were not even specialists in the real estate business, but people from various neighborhoods all over the city, who knew their streets through and through.","And so I found myself five different partners, who were specialists not even in the brokerage business, in different neighborhoods around the city, who knew their streets inside and out."
"Ma lähenesin neile ja ütlesin: ""Sa tunned seda naabruskonda.","The translation of the Estonian text to English is:

I approached them and said: ""You know this neighborhood.""","And I approached them and said, ""You know this neighborhood."
Leia mulle parim hoone.,Give me the best house.,Find me the best building.
"Ma annan sulle raha ja sinust saab minu partner.""","The translation of the Estonian text to English is:

""I'll give you money and you'll be my partner.""","I'll give you the money and you be my partner."""
"Õppetund siinkohal on see, et kui sul on raha, siis sa vajad inimesi, et oma rahaga raha teenida.","The lesson here is that if you have money, then you need people to make money with your money.","The lesson here is if you've got the money, you need people to make money with your money."
"Ja kui sul on annet, siis sa võid müüa seda kellelegi, kellel on raha, ja hoopis sellega raha teenida.","And if you have a gift, then you can sell it to someone who has money, and with that, earn money.

Note: The Estonian text seems to be a simplified or informal expression, and the translation might not be a direct or formal translation. The original text is likely meant to convey the idea that if you have something valuable (in this case, a ""gift""), you can sell it to someone who has money and use the money to earn more.","And if you have the talent, you can always merchandise your talent to someone who's got the money and make money."
Siin on kaks tahku: anne ja raha.,There are two edges: charity and money.,There's two pieces to it: talent and money.
"Aga kui pole mõlemat koos, ei juhtu midagi eriti suurt.","But if neither of them is together, nothing particularly big happens.","And unless they're together, nothing really big happens."
"Lõppkokkuvõttes on mul - ja ka mu partneritel - kõigi nende aastate jooksul väga hästi läinud üheskoos nende suurpäraste investoritega, keda mul ei oleks kunagi olnud, kui mul poleks olnud julgust leida võitlushimulisi inimesi, kellele meeldib askeldada.","In summary, I - and also my partners - have done very well over the years working together with those great investors, people I would never have met if I hadn't had the courage to find ambitious people who enjoy taking risks.","So I wound up doing very well, as did my partners, over all the years with these great investors that I would have never had if I hadn't had the confidence to get some scrappy person who really wanted to hustle."
"Alati on võimalik raha hankida, kui usud, et sul on annet ja tunned oma osa maailmast paremini kui keegi teine.","It's always possible to earn money, if you believe that you have a gift and feel that you understand the world better than anyone else.",You can always get the money if you believe that you have a talent and you know your piece of the world better than anybody else.
"Räägime hommikurutiinist. Mis on need kaks või kolm asja, mida te igal hommikul teete, mis aitavad teil edu saavutada?",We're talking about morning routine. What are those two or three things you do every morning that help you achieve success?,Let's talk morning routine: What are two or three things that you do every single morning that set you up for success?
"Laila Ali: Ma ei tea küll teie kohta, aga mul on elus palju hetki, mil ma tunnen end ülekoormatuna, olles ema, ärinaine, abikaasa... kõik need rollid, mida me naistena etendame.","Laila Ali: I don't know much about you, but I have many moments in life where I feel overwhelmed, being a mother, a businesswoman, a wife... all those roles that we women play.","Laila Ali: I don't know about you, but there are lots of times in my life where I feel overwhelmed, just being a mom, a businesswoman, a wife ... all the hats that we wear as women."
"Jõudsin oma elus punkti, kus ma tõesti pidin hommikuse rutiini paika panema.",I reached a point in my life where I really had to establish a morning routine.,And I came to a point in my life where I really had to establish a morning routine.
Mulle meeldib üles tõusta ja lihtsalt tunda tänulikkust.,"The translation of the Estonian text to English is:

I enjoy rising up and simply feeling gratitude.",I like to wake up and just feel gratitude.
"Tänulikkust ülestõusmise, oma tervise, oma laste, oma pere eest.","The translation of the Estonian text to English is:

""Gratitude for the uprising, for my health, for my children, for my family.""

However, a more idiomatic translation could be:

""Gratitude for everything, for my health, my children, and my family.""

Or, in a more poetic sense:

""Gratitude for life, for my health, my children, and my loved ones.""

The original text seems to be a phrase of gratitude, possibly from a prayer or a personal reflection.","Gratitude for waking up, for my health, for my kids, for my family."
"Kirjutan õhtuti tihti üles, mis on minu eesmärgid järgmiseks päevaks. Kui ärkan, siis vaatan seda nimekirja uuesti.","I often write down my goals for the next day in the evening. When I wake up, I look at that list again.","A lot of times in the evening, I'll write down what my goals are for the next day; When I wake up, I look at that list again."
Mediteerin.,Meditate.,I meditate.
Mõnikord kirjutan päevikusse.,Sometimes I write in my diary.,Sometimes I journal.
Joon alati tassi kohvi.,"The translation of the Estonian text to English is:

I always drink coffee.

However, the phrase ""Joon alati"" can also be translated to ""I always"" or ""I'm always"", but in this context, ""Joon"" is likely a colloquial or informal way of saying ""I"" or ""me"".",I always have a cup of coffee.
"Ja alati teen hommikul esimese asjana trenni, sest kui ma seda siis ei tee, jääbki see tegemata.","And I always do my training in the morning first, because if I don't do it then, it will never get done.

Note: The translation is quite literal and may not be the most idiomatic or natural-sounding English. A more idiomatic translation could be:

""I always make sure to do my training in the morning, otherwise it would never get done.""

This translation conveys the same meaning as the original, but in a more natural and idiomatic way.","I always work out first thing in the morning, because if I don't, it won't get done."
Minu jaoks on asi lõppkokkuvõttes prioriteetides.,"For me, the thing in the end is priorities.","To me, it really comes down to your priorities."
"Need on asjad, mis on minu jaoks tähtsad: minu spirituaalsus, keskendumine universumile ja Jumalale, seejärel treenimine ning oma tervise esikohale seadmine.","These are the things that are important to me: my spirituality, focusing on the universe and God, then training and putting my health first.

Note: The translation may not be a direct word-for-word translation, but rather a translation that conveys the intended meaning of the text.","Because those are the things that are important to me: my spirituality, centering with the universe and God, and then getting my workout in and putting my health first."
