source,translation_clean,reference
Nyt lakimuutos on jälleen jumissa.,Now the law change is stuck again.,"Now, the amendments are again at a standstill"
"Kyse on sisäpoliittisista riidoista, jotka eivät edes liity tähän kyseiseen lakiin.",The issue is about domestic policy disputes that do not even relate to this particular law.,due to internal disagreements that are not even related to this particular act.
"""Hallitus ei halua nostaa sitä pöydälle, koska hallituksen sisällä on erimielisyyksiä lain muuttamisesta"", kertoo Amnestyn Suomen osaston toiminnanjohtaja Frank Johansson.","""The government does not want to bring it to the table because there are disagreements within the government about changing the law,"" says Frank Johansson, the executive director of Amnesty Finland.","""The Government is not willing to handle the act, as there are disagreements over the amendments within the Government"", says Frank Johansson, director of Amnesty Finland."
Näyttelytilan etuosaa hallitsevat kaksi suurta installaatiota.,The front area of the exhibition space is dominated by two large installations.,The front of the exhibition area is dominated by two large installations.
Toinen niistä muodostuu Auerin käyttämien lääkkeiden pakkauksista ja käyttöohjeista.,One of them consists of the packaging and instructions for use of the medications used by Auer.,One of these is made of the packages and instructions of medicinal products used by Auer.
Potilaskertomus-installaatiossa kuka tahansa kävijä voi lukea esimerkiksi Tampereen yliopistollisen sairaalan transpolin psykologin tulkinnan Auerista.,"In the Patient Record installation, any visitor can read, for example, the interpretation of Auer by the psychologist of the Tampere University Hospital's transgender clinic.","Any visitor to the patient record installation can read, for example, the interpretation a psychologist working in the transgender department of Tampere University Hospital has made of Auer."
"Psykologi tapasi Camille Auerin kaksi kertaa ja kirjoitti näiden perusteella kertomuksen, joka tulisi määrittelemään Auerin oikeuden hoidon sekä avun saamiseen.","A psychologist met with Camille Auer twice and wrote a report based on these meetings, which would determine Auer's right to treatment and receiving help.","The psychologist met Camille Auer two times and, on the basis of these meetings, wrote a report that would define Auer's rights to receive treatment and assistance."
Tutkittavan todellisuuden­taju näyttäytyy alttiina horjumiselle.,The subject's sense of reality appears to be prone to disruption.,The patient's sense of reality is reported to be close to shaking.
Tutkittavan käsitys itsestä näyttäytyy rajatilatasoisella tavalla hajanaisena ja persoonallisuuteen liittyvät epävakaat piirteet korostuvat.,"The subject's concept of self appears to be fragmented at a borderline level, and unstable personality traits are accentuated.",The patient's conception of herself seems to be disorganised as a borderline case and the unstable features of her personality are emphasised.
Auer ei tunnistanut itseään näistä kuvauksista.,Auer did not recognize himself in these descriptions.,Auer does not recognise herself from these reports.
"""Oli järkytys kuulla, että minut diagnosoitiin mielisairaaksi"", Auer sanoo.","""It was a shock to hear that I was diagnosed as mentally ill,"" Auer says.","""It was shocking to hear that I was diagnosed as mentally ill"", Auer says."
"Vielä suurempi järkytys oli, kun Auerille ei myönnetty sukupuolenkorjaushoitoa.",An even greater shock was when Auer was not granted gender reassignment treatment.,What was even more shocking was that Auer was not given access to gender reassignment surgery.
Hoitohenkilökunnan mukaan hänen voimavaransa eivät olleet riittävät prosessin aloittamiseen.,"According to the care staff, her resources were not sufficient to initiate the process.","According to the nursing staff, she did not have sufficient resources to start the process."
Häneltä kiellettiin oma identiteettinsä.,Their own identity was forbidden to them.,Her own identity was denied from her.
Silloin 11. helmikuuta 2015 ­Auer käveli ulos tapaamisesta ja potkaisi transpolin odotusaulan television hajalle.,"On February 11, 2015, Auer walked out of the meeting and kicked the waiting room television of the transit police to pieces.","On that day on 11 February 2015, Auer walked out of the meeting and smashed a TV in the waiting room of the transgender department."
"Myöhemmin tuosta televisiosta syntyi taideteos nimeltään Monument for the Excluded, jossa Auer reflektoi kokemustaan vallasta ja sen käyttämisestä.","Later, a work of art called Monument for the Excluded was created from that television, in which Auer reflects on her experience of power and its use.","Later, that TV evolved into a Monument for the Excluded, a work of art through which Auer reflects on her experiences in power and how it is exercised."
"""On hullua, että kuka tahansa syntymässä naiseksi määritelty ihminen voi suurennuttaa rintansa, mutta rintojen poistamiseen tarvitsee diagnoosin"", Auer kertoo.","""It's crazy that anyone defined as female at birth can get breast implants, but to get them removed, you need a diagnosis,"" Auer says.","""It's crazy that anyone defined as a woman at birth can have their breasts enlarged. But, to have breasts removed altogether, a diagnosis is needed"", Auer says."
"Kehosi ei ole sinun omasi, jos koet olevasi muuta kuin syntymässä määritelty sukupuolesi määrää.",Your body is not your own if you feel you are anything other than the gender defined at birth.,You do not own your body if you feel that your gender is not the one defined at birth.
Auerin kokemus ei valitettavasti ole ainoa laatuaan.,"Unfortunately, Auer's experience is not unique.","Unfortunately, Auer's experience is not unique."
Sukupuolenkorjausprosessi on monelle rankempi henkisistä syistä kuin puhtaasti lääketieteellisten operaatioiden takia.,The gender reassignment process is more difficult for many people for mental reasons than purely due to medical operations.,"For many, a gender reassignment process is tougher mentally than physically as a result of medical operations."
"Sen läpikäyvät tapaavat kymmeniä ihmisiä, joille pitää perustella omaa olemassaoloaan ja oikeuttaan omaan sukupuolikokemukseen.",Those who go through it meet dozens of people to whom they have to justify their own existence and their right to their own gender experience.,Anyone who undergoes the process meets dozens of people to whom they must explain their existence and right to a gender identity.
"""On hullua, että ihmisiltä jotka ovat tuen ja avun tarpeessa evätään hoito vedoten siihen, etteivät heidän voimavaransa riitä"", Auer sanoo.","""It's crazy that people who need support and help are being denied care, citing that their resources are not sufficient,"" Auer says.","""It's crazy that treatment is denied from people who need help and support by saying that they don't have sufficient resources"", Auer says."
"Monella prosessiin hakeutuneilla on takana psyykkistä oireilua: masennusta, ahdistusta, mahdollisia kiusaamiskokemuksia.","Many of those who have applied for the process have a history of psychological symptoms: depression, anxiety, and possibly experiences of bullying.","Many applying for the process have suffered from mental disorders: depression, anxiety and possibly bullying."
"Näihin vedoten hoitohenkilökunta voi määrätä, ettei hoitoa voida aloittaa.","Based on these, the healthcare staff can decide that treatment cannot be started.","By appealing to these, the nursing staff can decide that the process cannot be started."
"""Hoidon ja avun saamisen estäminen voi syöstä ihmisen vielä pahempaan tilanteeseen, kuin mitä se oli ennen prosessin aloittamista"", Auer sanoo.","""Preventing access to care and assistance can push a person into an even worse situation than they were in before the process began,"" Auer says.","""If people are not given access to treatment and assistance, their situation may even become worse than it was before the process"", says Auer."
Auerin omakohtainen näyttely käsittelee myös ahdistusta ja ajatuksia itsemurhasta.,Auer's solo exhibition also deals with anxiety and thoughts of suicide.,Auer's personal exhibit also deals with anxiety and thoughts of suicide.
"Näyttelyjulkaisun tekstissä Auer kirjoittaa: ""Minulla on ollut itsetuhoisia ajatuksia koko aikuisikäni ajan ja se on asia, mitä ihmisten on yleensä vaikea sulattaa"".","In the exhibition publication, Auer writes: ""I have had suicidal thoughts throughout my entire adult life and it is something that people usually find difficult to digest.""","In the exhibition brochure, Auer writes: ""I've had suicidal thoughts throughout my adult life, and this is something people find hard to accept."""
"Masennusta on hoidettu lääkkeillä ja kun Auer aloitti hormonien käyttämisen, olo helpottui.","Depression was treated with medication and when Auer started using hormones, the situation improved.","Auer has received medicine for her depression. When she started to take hormones, she also started to feel better."
"Hän oli pystynyt vihdoin sanoittamaan tuntemukset, jotka olivat olleet olemassa jo lapsuudessa ja teini-iässä.",She was finally able to put into words the feelings that had existed since childhood and adolescence.,She was finally able to put into words the feelings she had had since her childhood and teenage –
Sen miksi leveä leuka ei tuntunut sopivan omaan kehoon ja miksi rinta­lihasten tuli olla pyöreät tasaisen rintakehän sijaan.,Why a broad jaw didn't feel like it fit my own body and why the chest muscles had to be round instead of a flat chest frame.,why her wide chin did not seem to be quite right for her body and why her pectoral muscles were round instead of flat.
"Tärkeintä Auerille on ollut se, että hänen lähellään on ihmisiä, jotka näkevät hänet.",The most important thing for Auer has been that there are people close to him who see him.,Auer has always found it important that she has people who can truly see her close to her.
Nähdyksi tuleminen on perustarve.,The need to be seen is a basic need.,Being seen is a basic need.
"""Itseään joutuu perustelemaan niin paljon puhumalla, pukeutumalla, äänen käytöllä ja liikkeillä"", hän kertoo.","""One has to justify oneself so much by talking, dressing, using one's voice and moving,"" she says.","""I need to explain my existence through my words, clothes, voice and motions"", she says."
"Nykyään Auer kokee jo tulevansa nähdyksi, hän on olemassa naisena.","Nowadays Auer feels like she is already being seen, she exists as a woman.","Currently, Auer feels that she is seen, and exists as a woman."
Prosessin alkuvaiheessa läheisten sattumanvaraiset kommentit saattoivat kuitenkin satuttaa paljon.,"In the early stages of the process, however, casual comments from loved ones could still hurt a lot.","However, in the first phases of the process, random comments by people close to her hurt."
"Eniten satuttaa se, kun läheiset väärinsukupuolittavat.",What hurts the most is when those close to you misgender you.,What hurts me the most is when people close to me define my gender incorrectly.
"""Heidän tulisi tietää ja he tietävät kuka olen, mutta eivät suostu tai pysty sisäistämään sitä"", hän jatkaa.","""They should know and they do know who I am, but they won't or can't internalize it,"" he continues.","""They should know who I am, and they do know it, but they refuse to accept it or can't accept it"", she continues."
Kaikki transihmiset eivät kuitenkaan kaipaa fyysisiä muutoksia.,"Not all trans people, however, desire physical changes.","However, not all transgender people want physical alterations."
"He eivät kärsi kehodysforiasta eli kehoristiriitaisuudesta, jossa keho tai sen osat voivat aiheuttaa ahdistusta ja jopa fyysistä kipua.","They do not suffer from body dysphoria, or body incongruence, in which the body or its parts can cause distress and even physical pain.","They do not suffer from the body dysmorphic disorder, whereby their body or its parts can cause anxiety or even physical pain."
Ilman hormonien käyttämistä ja pitkää tutkimusprosessia ei voi kuitenkaan saada virallista vahvistusta omalle sukupuolelleen.,"Without the use of hormones and a long research process, however, one cannot get official confirmation of their own gender.","Without the use of hormones or a lengthy examination process, it is not possible to have an official status for one's own gender."
"""Näillä tutkimuksille ei ole olemassa minkäänlaista lääketieteellistä perustetta"", Auer sanoo.","""There is no medical basis for these studies,"" Auer says.","""There is no medical basis for these examinations"", Auer says."
Ja se on totta.,And that's true.,This is true.
Esimerkiksi Tanskassa parlamentti hyväksyi kesäkuussa 2014 uuden menettelyn juridisen sukupuolen tunnustamiseen.,"For example, in Denmark, the parliament approved a new procedure for the recognition of legal gender in June 2014.","For example, in Denmark, Parliament approved a new procedure for identifying the legal gender in June 2014."
Uusi lainsäädäntö perustuu itsemääräämisoikeuteen juridisen sukupuolen suhteen.,New legislation is based on the right to self-determination regarding legal gender.,The new legislation is based on the right of self-determination when it comes to the legal gender.
Täysi-ikäinen hakija tekee kirjallisen hakemuksen uudesta henkilötunnuksesta kertoen siinä kokevansa olevansa toista sukupuolta.,A person of full age submits a written application for a new personal identity code stating that they feel they belong to the other sex.,"An adult applicant needs to file a written application for a new personal identity code, indicating that they feel like they represent the other gender."
Puolen vuoden harkinta-ajan jälkeen hakija vahvistaa hakemuksensa kirjallisesti ja ministeriö antaa hakijalle uuden henkilötunnuksen.,"After a six-month consideration period, the applicant confirms their application in writing and the ministry assigns a new personal identity code to the applicant.","After a reconsideration period of six months, the applicant needs to confirm their application in writing, after which the ministry will provide the applicant with a new personal identity code."
Tätä itsemääräämisoikeutta vaaditaan myös Suomeen ja tähän vaatimukseen kiteytyy myös Auerin näyttely.,"This right to self-determination is also demanded for Finland, and this demand is also crystallized in Auer's exhibition.","A similar right of self-determination is also demanded in Finland, and this is also what characterises Auer's exhibition."
"Se ei ole ollut taiteilijalle terapiakokemus, vaan näyttely on poliittinen ja taiteellinen teoskokoelma.","It has not been a therapeutic experience for the artist, but the exhibition is a political and artistic collection of works.",The exhibition has not been any therapeutic experience for the artist; it is a political and artistic collection.
"Haluan uskoa, että taiteella on yhä painoarvoa ja että sen avulla voidaan saada aikaan poliittisia muutoksia, aikana jolloin poliitikot ovat unohtaneet ihmisoikeudet.","I want to believe that art still has weight and that it can bring about political change, at a time when politicians have forgotten human rights.","I want to believe that art still matters and it helps to achieve political changes, during a time when politicians have forgotten about human rights."
Camille Auerin näyttely Antiphallic Dick 4.-28.7.2017 Kuvataideakatemian Project Roomissa.,Camille Auer's exhibition Antiphallic Dick 4-28 July 2017 at the Academy of Fine Arts' Project Room.,Camille Auer's exhibition Antiphallic Dick at the Project Room of the Academy of Fine Arts on 4–28 July 2017.
Kansalaisoikeusjärjestö antoi matkustusvaroituksen Missouriin,A civil rights organization issued a travel warning for Missouri,Civil rights group issues travel warning for Missouri
Afroamerikkalaisten kansalaisoikeuksia ajava kansallinen NAACP-järjestö on antanut Missouria koskevan matkustusvaroituksen. Syynä ovat osavaltion syrjivät käytännöt ja siellä tapahtuneet rasistiset hyökkäykset.,"The national NAACP organization, which advocates for the civil rights of African Americans, has issued a travel advisory for Missouri. The reason is the state's discriminatory practices and the racist attacks that have taken place there.",The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.
"”NAACP:n Missouria koskeva matkustustiedote tulee voimaan 28.8.2017, ja siinä kehotetaan afroamerikkalaisia matkailijoita, vierailijoita ja paikallisia kiinnittämään erityistä huomiota ja noudattamaan äärimmäistä varovaisuutta matkustaessaan osavaltiossa, jossa on viime aikoina sattunut lukuisia kyseenalaisia rotuun perustuvia tapahtumia”, järjestön tiedotteessa todetaan.","""NAACP's travel advisory for Missouri goes into effect on August 28, 2017, and it advises African American travelers, visitors and locals to exercise extreme caution and pay special attention when traveling throughout the state, which has experienced a series of questionable, race-based incidents,"" the organization's statement reads.","""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads."
Missourissa hiljattain voimaan tullut laki vaikeuttaa syrjintätapausten vientiä oikeuteen. Lisäksi osavaltion lakien täytäntöönpano kohdistuu suhteettomasti vähemmistöihin. NAACP:n mukaan nämä seikat johtivat matkustusvaroituksen antamiseen.,"A recently enacted law in Missouri makes it more difficult to bring discrimination cases to court. Additionally, the enforcement of the state's laws disproportionately targets minorities. According to the NAACP, these factors led to the issuance of a travel advisory.","A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said."
”Ihmisten kansalaisoikeuksia loukataan.,People's civil rights are being violated.,"""You have violations of civil rights that are happening to people."
"Heidät pysäytetään ihonvärin perusteella ja pahoinpidellään tai tapetaan”, NAACP:n Missourin puheenjohtaja Rod Chapel totesi Kansas City Star -lehdelle.","""They are stopped based on the color of their skin and beaten or killed,"" said Rod Chapel, president of the Missouri NAACP, to the Kansas City Star.","They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star."
”Emme ole aiemmin kuulleet yhtä monesta tapauksesta yhtä lyhyessä ajassa.”,We haven't heard of so many cases in such a short time before.,We are hearing complaints at a rate we haven't heard before.
Missouria koskeva matkustustiedote on järjestön ensimmäinen Yhdysvaltojen osavaltiota koskeva varoitus.,A travel advisory for Missouri is the organization's first warning for a U.S. state.,It is the first such warning that the organization has issued for a state in the US.
Järjestö mainitsi esimerkkeinä afroamerikkalaisia opiskelijoita vastaan esitetyt rasistiset kommentit Missourin yliopistossa sekä Tennesseestä kotoisin olleen 28-vuotiaan mustaihoisen Tory Sandersin kuoleman.,"The organization cited as examples racist comments made against African American students at the University of Missouri and the death of 28-year-old black man Tory Sanders, who was from Tennessee.","The group cited incidents such as racial slurs against black students at the University of Missouri and the death of Tory Sanders, 28, a black man from Tennessee."
"Sanders kuoli kyseenalaisissa olosuhteissa aiemmin tänä vuonna. Hän oli ajamassa osavaltion läpi, kun hänen autostaan loppui polttoaine. Missourin poliisi pidätti hänet, vaikka häntä ei syytetty rikoksesta.","Sanders died under questionable circumstances earlier this year. He was driving through the state when his car ran out of fuel. Missouri police arrested him, although he was not charged with a crime.","Sanders died under questionable circumstances earlier this year after he ran out of gas while traveling through the state, and was taken into custody by Missouri police without being accused of a crime."
"Matkustustiedotteessa viitattiin myös Missourin oikeusministerin selvitykseen, jonka mukaan poliisi pysäyttää mustaihoisen kuljettajan 75 prosenttia todennäköisemmin kuin valkoisen.",The travel advisory also referenced a report by the Missouri attorney general that found police are 75 percent more likely to stop a black driver than a white driver.,The advisory also points to a recent report by the Missouri Attorney General's Office showing that black drivers in the state were 75 percent more likely to be pulled over than whites.
"”Matkustustiedotteen tarkoituksena on kehottaa ihmisiä olemaan varuillaan ja varoittamaan perheitään, ystäviään ja työtovereitaan siitä, mitä Missourissa voi tapahtua”, Chapel sanoo.","""The purpose of the travel advisory is to urge people to be on their guard and to warn their families, friends and colleagues about what can happen in Missouri,"" Chapel says.","""The advisory is for people to be aware, and warn their families and friends and co-workers of what could happen in Missouri,"" Chapel said."
"”Ihmisten on valmistauduttava esimerkiksi ottamalla mukaan rahaa takuiden maksamista varten tai kertomalla sukulaisille, että aikovat matkustaa osavaltion läpi.”","People should prepare, for example, by bringing money to pay for tolls or by telling relatives that they plan to travel through the state.","People need to be ready, whether it's bringing bail money with them, or letting relatives know they are traveling through the state."
FBI:n mukaan Missourissa kirjattiin vuonna 2015 sata viharikosta eli kuudenneksitoista eniten Yhdysvaltojen osavaltioista.,"According to the FBI, Missouri recorded 100 hate crimes in 2015, ranking sixteenth among U.S. states.","Missouri recorded 100 hate crimes in 2015, according to the latest figures from the FBI's hate crime reporting program, ranking the state at 16th in the country in terms of the number of such violations."
"Matkustusvaroitus on myös vastaus Missourin uuteen lakiin, joka vaikeuttaa yritysten haastamista oikeuteen asumisessa ja työsuhteissa ilmenneestä syrjinnästä.","The travel warning is also a response to Missouri's new law, which makes it harder for companies to be sued for discrimination in housing and employment.",The travel warning is also a response to a new Missouri law that would make it more difficult to sue a business for housing or employment discrimination.
"Perustuslain takaamia kansalaisoikeuksia puolustava ACLU-järjestö antoi äskettäin matkustusvaroitukset Texasiin ja Arizonaan sen jälkeen, kun ne olivat hyväksyneet maahanmuuttolait, jotka velvoittavat poliisia pidättämään ihmisiä maahanmuuttorikkomuksista. Järjestön mukaan tämä lisää rotuun perustuvaa profilointia.","The ACLU organization, which defends the civil rights guaranteed by the Constitution, recently issued travel warnings for Texas and Arizona after they passed immigration laws that require police to detain people for immigration offenses. According to the organization, this increases racial profiling.","Previously, the American Civil Liberties Union (ACLU) had issued travel advisories for Texas and Arizona after the states passed immigration enforcement laws requiring local law enforcement to detain people on immigration violations which the ACLU said would increase racial profiling."
"Yleensä matkustusvaroituksia julkaisee ulkoministeriö, ja ne koskevat muita valtioita. Viime aikoina kansalaisjärjestöt ovat kuitenkin julkaisseet niitä vastauksena tiettyihin lakeihin ja kehityssuuntiin Yhdysvalloissa.","Typically, travel warnings are issued by the Ministry of Foreign Affairs, and they concern other countries. However, in recent times, non-governmental organizations have published them in response to certain laws and developments in the United States.","Travel warnings are usually issued by the State Department for other countries, but lately, advocacy groups have resorted to the measure in response to certain laws and trends inside the US."
Yle: Lintilä pyytänyt Finnairilta selvityksen toimitusjohtajan lisäeläkkeestä,Yle: Lintilä has requested a clarification from Finnair regarding the CEO's additional pension,Yle: Lintilä asked Finnair to clarify the CEO's additional pension
"Valtion omistajaohjauksesta vastaava elinkeinoministeri Mika Lintilä (kesk.) on pyytänyt Finnairilta selvityksen lentoyhtiön toimitusjohtajan Pekka Vauramon saamasta lisäeläkemaksusta, Yle kertoo.","The Minister of Economic Affairs responsible for state ownership steering, Mika Lintilä (Centre), has requested a clarification from Finnair regarding the additional pension payment received by the airline's CEO Pekka Vauramo, Yle reports.","Yle reports that Mika Lintilä (Centre Party), Minister of Economic Affairs in charge of Government ownership steering, has asked Finnair to clarify the additional pension paid to CEO Pekka Vauramo."
Se on ministerin mukaan ristiriidassa valtion tahdonilmauksen kanssa.,"According to the minister, it is in conflict with the state's expression of will.","According to Lintilä, this is in conflict with the Government's definitions."
"Vauramon saama 130 000 euron lisäeläke nousi esiin tällä viikolla, kun Helsingin Sanomat uutisoi pörssiyhtiöiden johtajien palkitsemiskehityksestä.","Vauramo's additional pension of 130,000 euros came to light this week when Helsingin Sanomat reported on the development of remuneration for CEOs of listed companies.","Vauramo's additional pension of EUR 130,000 hit the news this week when Helsingin Sanomat reported on the development on incentives paid to directors of listed companies."
Suomen Kuvalehti uutisoi Vauramon lisäeläkkeestä helmikuussa.,Suomen Kuvalehti reported on Vauramo's additional pension in February.,Suomen Kuvalehti reported on Vauramo's additional pension in February.
Finnair kertoi luopuvansa lisäeläkkeistä vuonna 2013.,Finnair announced that it would be giving up additional pensions in 2013.,Finnair announced its intention to discontinue additional pensions in 2013.
"Valtio on linjannut, ettei lisäeläkkeitä käytetä palkitsemiseen.",The state has taken a stance that additional pensions will not be used as a form of reward.,The Government has defined that no additional pensions should be used as incentives.
Valtio omistaa Finnairista yli puolet.,The state owns more than half of Finnair.,The state holds more than half of Finnair.
Yhtiön mukaan päätös on linjassa viime vuoden omistajanohjausta koskevan periaatepäätöksen kanssa.,"According to the company, the decision is in line with the principle decision on owner guidance from last year.","According to the company, this decision is in line with last year's decision-in-principle on ownership steering."
Pakotteet kovensivat heti puheita,Sanctions tightened the rhetoric immediately,Sanctions immediately resulted in heated talks
"Vielä jokin aika sitten näytti siltä, että Yhdysvaltain ja Venäjän väliset suhteet ovat matkalla kylmästä lämpimään.","Just some time ago, it seemed that the relations between the United States and Russia were on their way from cold to warm.","Some time ago, it still seemed that US-Russia relations were turning from cold to hot."
Hampurissa järjestetyn teollisuusmaiden G20-kokouksen yhteydessä tavanneet Yhdysvaltain presidentti Donald Trump ja Venäjän presidentti Vladimir Putin näyttivät tulevan toimeen keskenään mainiosti.,"At the G20 summit of industrialized nations in Hamburg, US President Donald Trump and Russian President Vladimir Putin, who met on the sidelines, seemed to get along famously.","When meeting at the G20 summit in Hamburg, Donald Trump, the President of the USA, and Vladimir Putin, the President of Russia, seemed to get along nicely."
Sittemmin tunnelma on jäähtynyt huomattavasti.,The atmosphere has cooled down considerably since then.,"Later on, the relationship has become notably colder."
