source,translation_clean,reference
Martin Ráž si s přáteli vyrazil na cyklovýlet po Moravě.,Martin Ráž and his friends set out on a cycling trip through Moravia.,Martin Ráž and his friends went on a bike tour in Moravia.
"Jeden z nich si nepřivezl pouze kolo, ale také krabici plnou nevšedně vyhlížejících vibrátorů.","One of them brought only a wheel, but the others also have a bunch of vibrating things that look like mushrooms.","However, one of them did not just bring a bicycle, but also a box full of unusual looking vibrators."
"""Různých krtečků a delfínků a všechno to bylo zelené a žluté a prostě úplně jiné,"" vypráví mi nad obědem.","""There were all sorts of dolphins and whales, and they were all green and yellow, and just completely different,"" she told me after lunch.","""There were various kinds of moles and dolphins, and everything was green and yellow, and everything was totally different,"" he told me during lunch."
"Jeho kamarád se ještě s jedním společníkem rozhodl spolupracovat s německým výrobcem designových erotických pomůcek Fun Factory, což Martina zaujalo, a tak se nabídl, že vypomůže s marketingem.","His friend decided to collaborate with a German manufacturer of erotic aids, Fun Factory, and Martin was intrigued. He offered to help with marketing.","His friend had decided to work as a partner to Fun Factory, the German manufacturer of designer sex toys, which attracted Martin, who offered to help with marketing."
"Když společník odešel, aby se mohl věnovat jiné profesi, nahradil ho.","When a partner left to pursue another profession, he was replaced.","When his associate left to take up another position, he replaced him."
"Dnes provozuje v pražské Benediktské ulici butik Intimity, kde prodává erotické pomůcky způsobem, jakým jsou obyčejně nabízeny luxusní kabelky nebo boty.","Today, in Prague's Benediklova Street, the Intimity store is running a sells erotic accessories. These are usually offered alongside luxury cables or other items.","Today he runs the Intimity boutique in Prague's Benediktská ulice, where he sells sex toys in the way luxury handbags or shoes are often presented."
A proč by ne?,"The translation of the Czech text ""A proč by ne?"" is ""Why not?"" or ""What's the reason not?""",And why not?
Jedná se také o designové předměty.,It is also about design objects.,They are also designer items.
"Moment, moment, o tomhle se bavíte u oběda, říkáte si?","The translation is:

 Well, well, well. Are you gossiping about this over lunch?","One second, are you asking yourselves, “is this what you talk about over lunch?”"
"Ale no tak, nebuďte takoví puritáni!","But no, don't be such puritans!","Come on, don’t be such puritans!"
"Právě berlínský obchod Fun Factory, který navrhoval uznávaný designér Karim Rashid, posloužil pro butik Intimity jako inspirace.","The Berlin store Fun Factory, designed by renowned designer Karim Rashid, served as inspiration for the Intimity boutique.","It was the Fun Factory store in Berlin, which was designed by renowned designer Karim Rashid, that served as the inspiration for the Intimity boutique."
"Otevřeli ho v roce 2010 a byl to úplně jiný koncept erotického obchodu, než na jaký jsou tady všichni zvyklí.",It was opened in 2010 and it was a completely different concept of an erotic shop than the one everyone was used to.,It opened in 2010 and was based on a completely different concept of the erotic store to what everyone is used to here.
"Žádné zakryté výlohy, vše udělané v krásném, decentním stylu, výrobky vystavené spíš jako v parfumerii.","No hidden discounts, everything is offered in a beautiful and decent style, products are presented more like in a perfume shop.","There are no hidden displays, and everything is done in a beautiful, decent way, with the products exhibited like in a perfume store."
"Martin se svým obchodním partnerem Zdeňkem Šebelkou začal uvažovat, jak pojmout pražský obchod, kde by měl být a jak by se měl jmenovat.",Martin and his business partner Zdenek Sebela began considering how to name their Prague store.,"Martin and his business partner Zdeněk Šebelka began to think about how to get hold of a shop in Prague, where it should be and what it should be called."
Jméno Intimity se zalíbilo oběma.,The name Intimity was liked by both.,Both of them liked the name Intimity.
"""S intimitou to ostatně souvisí a je to i, dá se říct, něžné,"" říká.","""It's certainly related to intimacy, and one might even say, a bit mysterious,"" he says.","""It's related to intimacy, and I would say it is gentle,"" he said."
"Následovala koupě internetové domény a hledání vhodného prostoru, jež šlo paralelně s různými vizualizacemi interiéru.","Following the purchase of a domain name, she also searched for suitable space, while simultaneously visualizing the interior design.",The next step was to purchase the internet domains and look for a suitable space that would work in parallel with the various visualisations of the interior.
"Nakonec zvítězila varianta, která rozložila obchod do zahrady rozkoše a ložnice, jíž vévodí postel.","In the end, the variant that distributed the store into the garden of delights and the bedroom, which is led by the bed, won.","In the end, the variation that won saw the shop displayed as a garden of delights and a bedroom, dominated by beds."
Připravila nám ji Dagmar Štěpánová ze studia FormaFatal.,Dagmar Štěpánová prepared it from the FormaFatal study.,Dagmar Štěpánová from the FormaFatal studio made it for us.
Prostor jsme našli roku 2013.,We found the space in 2013.,We found the space in 2013.
"Nejdříve nám nepřipadal úplně ideální, protože není na hlavní ulici, ale zase díky tomu seděl ke jménu Intimity.","It wasn't ideal at first because it's not on the main street, but thanks to that it's right next to the Intimity bar.","At first we thought it wasn't ideal, because it wasn't on the high street, but it was thanks to that that we came up with the name Intimity."
Je intimní.,"The translation of the Czech text ""Je intimní."" to English is:

**It's private.**",It's intimate.
"Je v uličce vedle té hlavní, takže nikdo zákazníky neokukuje,"" pochvaluje si Martin Ráž.","""I'm right next to the main street, so nobody bothers the customers,"" Martin Ráž comments.","It's in the street near to the high street, so no one can stare at the customers,"" commented Martin Ráž."
Chtěli jsme být první.,"The translation of the Czech text ""Chtěli jsme být první."" to English is:

**We want to be the first.**",We wanted to be the first.
"Chtěli jsme udělat obchod, který bude jiný, se značkovým hezkým zbožím, v prostředí, kde se ženy, které jsou převážně našimi zákazníky, cítí dobře.","We desire to establish a business that will be unique, featuring stylish merchandise, in an environment where women, who primarily constitute our clientele, feel comfortable and valued.","We wanted to create a shop that would be different, with good, branded products, in an environment where women, who are our main customers, feel comfortable."
"A ne aby se styděly za to, že do takového obchodu vůbec vstoupily.",They should not be ashamed to have entered such a store.,It should be the kind of shop they aren't ashamed to enter.
"Když jsem do butiku Intimity před půl hodinou vcházel, ulice zela prázdnotou.","When I entered the Intimity store half an hour before closing time, the street was deserted.","When I went to the Intimity boutique half an hour earlier, the streets were empty."
"Navíc jsem ani neměl pocit, že bych šel do obchodu s erotickými pomůckami.",I never even dreamed of going to a store for erotic accessories.,I didn't even have the feeling that I was going to a shop with sex toys.
"Hned u dveří mě překvapila čistá elegance interiéru, kterou znám z butiků s módou.",The clean elegance of the interior surprised me right at the entrance - it reminded me of the fashion boutiques I've seen.,"As soon as I got to the door I was surprised by the clean elegance of the interior, which I know from fashion boutiques."
"I když je v obchodě pouze ženská obsluha, to aby se ženy neostýchaly požádat o pomoc, neznamená to, že by sem mužská noha nezavítala.","Even if the shop only has female staff, it doesn't mean that men are not welcome to ask for help.","Even though only women work in the shop, so that women do not hesitate to ask for help, that doesn't mean that men can't step foot in it."
Povětšinou sem pánové chodí nakupovat dárky pro své přítelkyně.,"Usually, the guys come here to buy gifts for their girlfriends.",Gentlemen mainly go to buy gifts for their girlfriends.
"""Muži většinou neumí odhadnout správnou velikost a volí spíš větší,"" usmívá se Martin nad častou chybou.","""Men usually can't estimate the right size and tend to choose a bigger one,"" Martin chuckles, sighing at a common mistake.","""Men usually can not guess the right size, and they usually opt for one that is too big,"" chuckled Martin over the frequent mistake."
"To jsou takové ty předsudky, ta zažitá klišé, že ženy potřebují nějaké velké pomůcky, a není to pravda.","Those are just the prejudices, deeply rooted clichés, that women need some big help, and that's not true.","This cliche refers back to a preconception that women need big sexual aids, but it isn't true."
Takže muž v dobré víře zvolí třeba zbytečně velký vibrátor.,A man of good faith will choose a rather large vibrator even if it is unnecessary.,"So although they have good intentions, men usually choose an unnecessarily big vibrator."
"Stejně tak muži volí převážně černé prádlo, kdežto žena zpravidla tíhne spíš k růžové barvě.","Just as men mostly choose black clothing, women usually prefer shades of pink.","Likewise, men mostly pick out black underwear, while women usually tend towards pink colours."
Absolutním bestsellerem je v současnosti produkt trefně zvaný Satisfyer.,Satisfyer is currently the absolute bestseller.,The absolute bestseller at the moment is the appropriately named Satisfyer.
"Z výrazu v mé tváři musí být jasné, že nevím, která bije, protože Martin okamžitě vysvětluje, jak funguje.","From the expression on my face, it's clear that I don't know which one is ticking, because Martin immediately explains how it works.","The expression on my face must have made it clear that I didn't which kind it was, as Martin immediately explained how it works."
To je takový bezdotykový stimulátor klitorisu.,It is an unconditional clitoral stimulator.,It is a kind of contactless clitoris stimulator.
"Pere se ve mně adolescentní potřeba uchechtnout se s obdivem nad tím, s jakým vážným tónem je mi výklad podáván.","In my youth, I had the need to learn with respect for the profound topics that were being taught.",I feel the adolescent need to chuckle with admiration for the serious tone with which my comment is handled.
Jako by se nechumelilo.,"The translation of the Czech text ""Jako by se nechumelilo"" is ""As if it didn't want to.""",As if it didn't phase him at all.
A ono se vlastně nechumelí.,It actually doesn't matter.,At it really doesn't.
Je za dobrou cenu a má perfektní uživatelské reference.,It is good value for money and has perfect user references.,It is affordable and has perfect reviews from its users.
"Nevěřili jsme, že bude tak dobře přijímaný.",We didn't believe it would be so well received.,We couldn't believe it was so well received.
Jde o jakousi poslední revoluční novinku.,"The translation is:

""It's about a groundbreaking new development.""",It's like the most recent innovative revolution.
První revoluci způsobil vibrátor ve tvaru mořského koníka.,The first revolution was caused by a vibrating seahorse-shaped creature.,The first revolution saw vibrators in the shape of a seahorse.
"Postaral se o to, že se ženy začaly více zajímat o design takovýchto výrobků.",She learned that women have recently shown increased interest in designing such products.,It paid attention to the fact that women were starting to be interested in the design of these kinds of products.
Druhý pak byl vibrátor pro páry We-Vibe.,The second pack contained a We-Vibe vibrating pair.,The second was the We-Vibe vibrator for couples.
"Kompletně zbořil tabu, které u některých mužů může přetrvávat, a to, že v erotických pomůckách vidí konkurenci.","He completely lost his temper, which in some men can linger, and that they see competition in erotic aids.",It completely shattered the taboo that had been persisting among some men who saw erotic aids as competition.
"""Dělají se různé varianty,"" pokračuje.",Various versions are being made.,"""They make various kinds,"" he continued."
"S jedním motorem, se dvěma motory, s dálkovým ovládáním.","With one engine, with two engines, with remote control.","With one motor, with two motors, and with remote control."
To je oblíbená kategorie.,"This is a popular category.

**Explanation:**

* ""To je"" means ""This is"".
* ""oblíbená"" means ""popular"".
* ""kategorie"" means ""category"".",That's the most popular category.
Při milostném spojení žena může mít v ruce ovládač a určit si intenzitu vibrací.,"When a woman is sexually aroused, she may have a clitoral controller in her hand and can adjust the intensity of vibrations.","While making love together, both men and women can have the control in their hand and alter the intensity of the vibrations."
Naopak jistým propadákem je kategorie přikládacích vibrátorů.,"The literal translation is:

**On the contrary, a category of vibrating attachments is a sure loser.**

However, a more natural and fluent translation in English would be:

**In contrast, the category of vibrating attachments is not a strong contender.**","On the other hand, the category of penetrative vibrators was a complete washout,"
