source,translation_clean,reference
Four years have passed but the government is avoiding electing Lokpal and Lokayukt for some reason or other.,ચાર વર્ષો મળ્યો છે લાકોપલ અને લોકયુક્તની સેટેન્જમાં સંપર્ક કરવા પર રાજકીya જેમાં કોઈ વિશેષ કારણ છે તેવા પર આધારે રાજકીya વિક્રમ કરી રહ્યો છે. ર�,પરંતુ ચાર વર્ષ વીતી ગયા પણ સરકાર કોઈ ના કોઈ કારણથી લોકપાલ અને લોકાયુક્તની નિયુક્તિને ટાળી રહી છે.
"He added that regarding the Lokpal election, he will go on hunger strike from 2nd October and he remains firm in his decision.","Translate the following text from en to gu: He added that regarding the Lokpal election, he will go on hunger strike from 2nd October and he remains firm in his decision. તે આસ Outlook નો વિષે બીજી પ્રમુખ ટાઈપરિંગ કર્યો છે જેમાં તે આસ લોકપોલ મધ્યથી સંબંધિત વિશે મદદ કરવા માટે અને આસ નો સંબંધિત સંબંધિત પ્રયાસો માટે તેને રૂપા",તેમણે કહ્યું કે તે લોકપાલ નિયુક્તને લઈને બીજી ઓક્ટબરથી ભૂખ હડતાળ શરૂ કરશે અને તેઓ પોતાના આ નિર્ણય પર અડગ છે.
Anna Hazare wrote a letter to PM Modi on Thursday alleging that in four years the government has just given excuses and has not appointed the Lokpal.,Translate the following text from en to gu: Anna Hazare wrote a letter to PM Modi on Thursday alleging that in four years the government has just given excuses and has not appointed the Lokpal. આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્સર: આન્�,"અન્ના હજારેએ વડાપ્રધાન મોદીને ગુરુવારે પત્ર લખીને આરોપ લગાવ્યો છે કે, ચાર વર્ષમાં સરકારે બહાનાબાજી કરી અને લોકપાલની નિયુક્તિ કરી નથી."
"Anna wrote that on 16th August 2011, for the election of the Lokpal and Lokayukt, the whole country was marching on the roads.","Translate the following text from en to gu: Anna wrote that on 16th August 2011, for the election of the Lokpal and Lokayukt, the whole country was marching on the roads. આન્ના દેખીल 16 એસોમ્બ્ર 2011 રોજ લોકપુલ અને લોકયુક્તની સૌથી પ્રાપ્તિઓ માટે પરિણામશીલ છે જ્યારે પ્રશંસા કરવા માટે પ્રશંસા માટે પ્રશંસા પાછળ �","અન્નાએ લખ્યું કે, લોકપાલ અને લોકાયુક્તની નિયુક્તિ માટે 16 ઓગસ્ટ 2011ના રોજ દેશ આખો રસ્તા પર ઉત્તરી આવ્યો હતો."
Your government has come to power due to this movement.,If you'd like me to provide a more accurate,તમારી સરકાર આ આંદોલનના કારણે સત્તામાં આવી છે.
"Earlier Anna had also announced that on the occasion of Gandhi Jayanti, he will start fasting from 2nd October in Ralegan Siddhi.","Translate the following text from en to gu: Earlier Anna had also announced that on the occasion of Gandhi Jayanti, he will start fasting from 2nd October in Ralegan Siddhi. આન્સર: શ્રેયસી, અન્ય કાલે આन્ના પછી જાન્યુટિંગ દિવસ પર રાલેગન સિદ્ધીમાં 2 ઓકોટ્બર થી વિચારણ શરૂ થશે.

ફરીથી આ વાક્ય મૂળ ભાષા એન્ટર્ટેનોં કરી શકે",અન્નાએ આ પહેલા પણ જાહેરાત કરી હતી કે ગાંધી જયંતીના અવસર પર 2જી ઓક્ટોબરથી રાલેગણ સિદ્ધીમાં અનશન કરશે.
He told the news agency on Friday that farmers are not getting the right prices for their produce.,"Translate the following text from en to gu: He told the news agency on Friday that farmers are not getting the right prices for their produce. The news was also reported by Reuters.
ગ્રાહકોની પ્રાપ્તિમાં વધુ સંકેતો હોવી જોઈએ તે માન્યતા છે કે ગણકોની ઉત્પાદનો વિશ્વભર વિસ્તારમાં બીજો સંકેતો ન હોવાથી ગણકોની ઉત્પાદનો વિશ્વભર વિસ્તાર",તેમણે શુક્રવારે સમાચાર એજન્સીને જણાવ્યું હતું કે ખેડૂતોને તેના ઉત્પાદનનો યોગ્ય ભાવ નથી મળી રહ્યા છે.
Because of which they are killing themselves.,"This Gujarati sentence translates the idea that ""because of certain beliefs, they are killing themselves"" into a more literal and culturally appropriate context in Gujarati. The sentence suggests that these individuals believe their lives are too short or that death is preferable over their current situation, leading them to harm themselves.
You can also translate it as:
કે તેઓ તેના જીવનમાં કાઢી રહ્યા છે કે તેમને સમય કા",જેને લઈને ખેડૂતો આત્મહત્યા કરી રહ્યા છે.
"Superintendent's car stolen from the civil hospital, watch CCTV.","Translate the following text from en to gu: Superintendent's car stolen from the civil hospital, watch CCTV. A man was seen driving the car and has been identified as Mr. Singh.
 superintendent મોટરસ્કીલ વિના બિલ્ડિંગના જોઈન્ટ અને કાયદાનું ટ્વીચ ચાલુ કરવામાં આવ્યો હતો. એક વ્યક્તિ મોટરસ્કીલ ચલાવ્યો હતો અને તેને મૂલ્યાંકિત થયો હતો કે મે","સિવિલ હોસ્પિટલમાંથી સુપ્રીટેન્ડેન્ટની કારની ચોરી ,જુઆે CCTV"
"Click here to see the Desi liquor in Sardar Nagar, Ahmedabad, and other important news.","Translate the following text from en to gu: Click here to see the Desi liquor in Sardar Nagar, Ahmedabad, and other important news. હવે એક ક્લિક કરો અને દેસી લિબોર્ક જેવા વિષયમાં સારાણીય ખેડો આપો અને અન્ય મહત્વનું ખેડો પર સારાણી શોધો સારાણીય સાધન સાથે સારાણી છોડો સારાણીય ખેડો જે સાર","અમદાવાદનાં સરદારનગરમાં ""દેશી દારૂનો દરિયો"" ,અત્યાર સુધીની મહત્વની ખબરો જોવા અહીં ક્લિક કરો"
"Surat : Superintendent's car stolen from the civil hospital, watch CCTV.","Translate the following text from en to gu: Surat : Superintendent's car stolen from the civil hospital, watch CCTV. A case has been registered in the police station.
ગુજરાતીમें લખાયા કહો:
સરત: વિકાસાથિયાનું કર્ટ ચાર્ફ ચિંતાશાળામાં ખૂબ માટે પ્રાપ્ત કરવામાં આવ્યો હતો, વિસ્તૃત ક્યાફેર ક્યાફેરની ઉદ્દેશ્યો વિભાગમાં","સુરત: સિવિલ હોસ્પિટલમાંથી સુપ્રીટેન્ડેન્ટની કારની ચોરી ,જુઆે CCTV"
"Ahmedabad : Satellite Police arrested the fake PSI, watch video.","Translate the following text from en to gu: Ahmedabad : Satellite Police arrested the fake PSI, watch video. Ahmedabadમાટે સ્થાનિક પુરોગણિતી મહત્વની વિનાંચાળા સાઇટલેટ અને કેબિનેટ રાષ્ટ્રીય પુરોગણિતી જોડાણ તેમને આખી પણ આંદોશ કર્યો અને કેબિનેટ વિડિઓ દર્શાવો વિનાંચાળ�","અમદાવાદ: સેટેલાઈટ પોલીસે નકલી PSIની કરી ધરપકડ ,જુઆે વીડિયો"
"Surat : In Sachin area, a husband attacked his wife, watch the video.","Translate the following text from en to gu: Surat : In Sachin area, a husband attacked his wife, watch the video. Gujari: સૌરત: શિચ્છની વાળામાં એક મહારાષ્ટ્રીય સાથિયો પાંચ બાળકોને કંપણીની વિસ્તારો માટે જોડાવામાં આવ્યો હતો, વિસ્તાર લખાયેલ હતો અને મહારાષ્ટ્રીય સાથિયોન�","સુરત: સચિન વિસ્તારમાં પતિએ પત્ની પર કર્યો જીવલેણ હુમલો ,જુઆે વીડિયો"
"My village, my talk : Junagadh report.","Translate the following text from en to gu: My village, my talk : Junagadh report. The book is a collection of essays and poems on the life in the village of Junagadh. The author has written about the lives of the people living in the village, their culture, traditions, festivals, customs and beliefs.
 Gujarati translation:
વિશાળ, વિશ્વાસપૂર્ણ કોલીકતામાં આખરે એક ગુણોત્તર પ્રાપ્ય છે. બુકમાં પ્રાથમિક રીતે દેશના જ્યારે જુનાગઠના કોલીકતામાં જીવનનું અ�","મારું ગામ, મારી વાત: જૂનાગઢની સરસઈનો અહેવાલ"
"After Gambhoi rape case, the truth has come out. Click here to watch the important news until now.","Translate the following text from en to gu: After Gambhoi rape case, the truth has come out. Click here to watch the important news until now. ગબ્યોઈ રેપ કેસ માટે પંચાયતિયાત્રાનું વિશ્વાસ પહોંચી છે. આ જાણકારી તેમને જોવા માટે ક્લિક કરો.
The translation of the given text from English to Gujarati is:

ગબ્યોઈ રેપ કેસ માટે પંચાયતિયાત્રાનું વિશ્વા�","ગાંભોઈ દુષ્કર્મ કેસ બાદ બાળ અાયોગ અાવ્યું હરકતમાં ,અત્યાર સુધીની મહત્વની ખબરો જોવા અહીં ક્લિક કરો"
"Indonesia devastated, 384 died, click here to see the important news.","Translate the following text from en to gu: Indonesia devastated, 384 died, click here to see the important news. इंडोनेशिया की दुष्टता, 384 मर्यादा छोड़ गई, यहाँ क्लिक करें और अधिक महत्वपूर्ण खबर पाएं।

Explanation of translation:
1. ""Indonesia devastated"" is translated as ""इंडोनेशिया की दुष्टता"" which means ""devastation of Indonesia"".
2. ""384 died"" is translated as ""384 मर्यादा छोड़ गई"" which means ""384 people left life"".
3. ""click here to see the important news"" is translated as ""यहाँ क्लिक करें और अधिक महत्वपूर्ण खबर पाएं"" which","ઈંડોનેશિયામાં તબાહી,384 લોકોના માેત ,અત્યાર સુધીની મહત્વની ખબરો જોવા અહીં ક્લિક કરો"
"Surat: Students created a small satellite, see the video.","Note: I have corrected the spelling and grammar in the Gujarati text to make it more accurate. ""छોડ"" (chhodo) is used for ""small"" instead","સુરત: વિધાર્થીઓએ સૌથી નાનું સેટેલાઈટ બનાવ્યું ,જુઆે વીડિયો"
"Snow in Kedarnath, see the video.","Translate the following text from en to gu: Snow in Kedarnath, see the video. The snow is so deep that you can't walk without a guide.
केदारनाथ में तापमान क्या है?
तापमान सही है, लेकिन केदारनाथ में तापमान धीरे-धीरे बढ़ रहा है।
केदारनाथ में तापमान क्या है? तापमान धीरे-धीरे बढ़ रहा है।
केदारनाथ में तापमान क्या है? तापमान धीरे-धीरे बढ़ रहा है।
केदारनाथ में तापमान क्य","કેદારનાથમાં થઈ બરફ વર્ષા ,જુઆે વીડિયો"
"Valsad: water pipe line bursts flooding the road, see the video.","Note that there were some translation challenges due to the specific nature of the original text. ""Valsad"" is kept as is because it's a proper noun. The term ""water pipe line"" was translated to ""પાયથોન પીસીલ"" which seems like an error and should be ""જનરલ પીસીલ","વલસાડઃ પાણીની પાઇપ લાઇન તૂટી જતાં રસ્તા પર ભરાયા પાણી, જુઓ વીડિયો"
"Apple manager dies in police firing in Lucknow, see the video.",आป्पला मनायचे उत्साह समर्पित आणि आयोजनाला वेळवानी देणारी असून त्याचे संपर्क,"લખનઉમાં પોલીસ ફાયરિંગમાં અેપલના મેનેજરનું મોત ,જુઆે વીડિયો"
"Sabarkantha : a man rapes two year old girl, see the video.",Here is the Gujarati translation of the provided English text:,"સાબરકાંઠા: બે વર્ષની બાળકી પર યુવકે ગુજાર્યો બળાત્કાર ,જુઆે વીડિયો"
"Ahmedabad: A newborn found on the steps of Shardaben Hospital, see the video.",The Gujarati text has been translated from English as follows:,"અમદાવાદ: શારદાબેન હોસ્પિટલના દરવાજાની સામે નવજાત શિશુ મળ્યું ,જુઆે વીડિયો"
"Banas dairy tanker drivers go on strike, see the video.",The Gujarati words and grammar have been adjusted to fit the natural structure of the Gujarati language while maintaining the original,"બનાસ ડેરીના ટેંકર ચાલકોએ કરી હડતાળ, જુઆે વીડિયો"
Bharuch MP Mansukh Vasava writes a letter to CM Rupani regarding teachers' salary.,"Translate the following text from en to gu: Bharuch MP Mansukh Vasava writes a letter to CM Rupani regarding teachers' salary. Gujrati:
भरुच राजा मंसुक्ह वसावा राज्य अधिकारी रुपानी के लिए शिक्षकों की वेतन पर एक लिटर लिखता है।

Translation in Gujarati:
भरुच राजा मंसुक्ह वसावा राज्य अधिकारी रुपानी के लिए शिक्षकों की वेतन पर एक लिटर लिख્યું। ભરુચ રાજા મન્સુક્હ વસાવા રાજ�","ભરૂચના સાંસદ મનસુખ વસાવાએ શિક્ષકોના પગાર મુદ્દે CM રૂપાણીને લખ્યો પત્ર,જુઆે વીડિયો"
"After Sushma's condemnation in UN, Pakistan threatened and said, ""India should not make the mistake of the attack.""",This translation conveys the meaning of the original English text into Gujarati. Here's a breakdown:,"UNમાં સુષમાની ઝાંટકણી બાદ પાક. ની ધમકી, કહ્યું- હુમલો કરવાની ભૂલ ના કરે ભારત"
New Delhi : Pakistan is angry as the foreign minister Sushma Swaraj condemned Pakistan in the United Nation General Assembly.,"The rest of the text doesn't seem to have a clear context or meaning, so it's not possible to translate it accurately. If you meant to",નવી દિલ્હી: સંયુક્ત રાષ્ટ્ર મહાસભામાં વિદેશમંત્રી સુષમા સ્વરાજની આકર ઝાંટકણી બાદ પાકિસ્તાન ગુસ્સે ભરાઈ ગયું છે.
Pakistan has started to lie now,If,સમીસમી ગયેલા પાકિસ્તાને હવે જૂઠનું ઝેર ઓક્યું છે.
And raised the issue of Jammu and Kashmir.,This translation maintains the structure,અને જમ્મુ કાશ્મીરનો મુદ્દો ઉઠાવ્યો હતો.
Pakistan said that India should not make the mistake of launching an attack or else they would have to pay.,Here's the translation of the given text from English to Gujarati:,પાકિસ્તાને કહ્યું ભારત હુમલો કરવાની ભૂલ ના કરે નહીં તો પરીણામ ભોગવવું પડશે.
Pakistan Foreign Minister Shah Mahmood Qureshi addressed the United Nations General Assembly and said that the Kashmir issue has been a stain on humanity for 70 years and the unsolved issue is permanently having an impact on India and Pakistan.,"Translate the following text from en to gu: Pakistan Foreign Minister Shah Mahmood Qureshi addressed the United Nations General Assembly and said that the Kashmir issue has been a stain on humanity for 70 years and the unsolved issue is permanently having an impact on India and Pakistan. The minister stated that the two countries have failed to find a solution to the problem despite numerous attempts and efforts.
પাকistani રસ્તાની મહિનેની પ્રધાનમંત્રી શહ માહામંડ ખુરષ્ઠ ખરીદી યોજક એ યુનાન ગુણવત્તાં સરકારના વિદેશી સમાચારમંડળમાં વિના સંબં�","પાકિસ્તાન વિદેશ મંત્રી શાહ મહમૂદ કુરેશીએ સંયુક્ત રાષ્ટ્ર મહાસભાને સંબોધન કરતા કહ્યું કે, કાશ્મીરનો મુદ્દો 70 વર્ષથી માનવતા પર દાગ છે અને વણઉકેલ્યા વિવાદથી ભારત અને પાકિસ્તાન વચ્ચે કાયમી શાંતિ માટે અસર પડી રહી છે."
"Qureshi said that India should not test Pakistan's patience. If India made a mistake of attack, they would have to suffer the consequences.",Here is the translation in Gujarati:,"કુરેશીએ કહ્યું, ભારત અમારી ધીરજતાની પરીક્ષા ના લે, ભારત જો હુમલો કરવાની ભૂલ કરશે તો તેને પરિણામ ભોગવવું પડશે."
We shall not risk the sovereignty of Pakistan.,This translation seems to be a mix of different sentences rather than a direct translation of the original English text. Here's a more accurate translation:,અમે પાકિસ્તાનની સાર્વભૌમત્વ નહીં કરીએ.
"On the cancellation of talks between the foreign ministers' talk, Quereshi said that Pakistan wanted to discuss all the issues with India. But India gave priority to domestic politics. Hence they cancelled it.","Translate the following text from en to gu: On the cancellation of talks between the foreign ministers' talk, Quereshi said that Pakistan wanted to discuss all the issues with India. But India gave priority to domestic politics. Hence they cancelled it. The Pakistani foreign minister was Quereshi.
Gu: ਵਿੱਚ ਫ਼ਾਇਡਰਸ ਦੇ ਟੈਕਸ ਦੀ ਖ਼ੂਬੀਅਤ ਲਈ, ਕਾਨੌਣ ਨੇ ਪਾਕਿਸਟਾਨ ਦੇ ਸ਼ਹੀਦ ਕਾਨੌਣ ਕੋਨਸ਼ਨ ਨੂੰ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਕੈਨੋਨ ਨੇ ਜਾਰੀ ਕਰਨ ਵਾਲੇ ਹੈ। ਪਾਕਿਸਟ�","વિદેશ મંત્રીસ્તરની વાર્તા રદ્દ કરવા પર કુરેશીએ કહ્યું કે, પાકિસ્તાન ભારતની સાથે તમામ મુદ્દાઓ પર વાતચીત કરવા માંગતું હતું પરંતુ ભારતે ઘરેલુ રાજનીતિને પ્રાધાન્ય આપતા વાર્તા રદ્દ કરી દીધી હતી."
"In the United Nations forum, Pakistan has not forgotten to talk about the Kashmir issue again.","Translate the following text from en to gu: In the United Nations forum, Pakistan has not forgotten to talk about the Kashmir issue again. The government of Pakistan is also trying to solve the problem of Kashmir in a peaceful way. It has been reported that Pakistan is planning to send a delegation to the UN to discuss the Kashmir issue.
ਉੱਤਰ-ਮੁੱਦੀ ਫੋਰਮ ਵਿੱਚ, پاکستان ਕੈਜਮਾਰ ਸ਼ੀਟਾਂ ਵਿੱਚ ਇੱਕ ਪਹਿਲਾਂ ਬਣਾ ਕੇ ਰਹੇ ਨਾਲ ਕਿਸਮਗਾਰ ਸ਼ੀਟਾਂ ਦਾ ਵੱਖਰੇ ਵਿਚਾਰ ਵਧਾ ਰਿਹਾ ਹੈ। ਪਾਕਿਸਟਾਨ ਗਿਣ",સંયુક્ત રાષ્ટ્રના મંચ પરથી પાકિસ્તાને ફરી કાશ્મીરનો રાગ આલાપવા નથી ભૂલ્યું.
"Qureshi added in his speech that ""we want to resolve disputes through a serious and comprehensive discussion.","Translate the following text from en to gu: Qureshi added in his speech that ""we want to resolve disputes through a serious and comprehensive discussion. ""
Querieshi માધ્યમમાં બેઠકમાં પાછળ કહ્યો હતો કે ""પ્રસિદ્ધ ત્રણ અને સૌથી વિશ્વભરાત્માન પર્યાવરણનું સફળ સંબંધિત ગ્રાહક માટે સમાધાન આપવાનો માધ્યમ જોઈએ.""
Translation of the given text from English to Gujarati:

Querieshi મા�","કુરેશીએ પોતાના ભાષણમાં કહ્યું કે "" અમે ગંભીર અને વ્યાપક વાર્તા દ્વારા વિવાદોનું સમાધાન ઇચ્છીએ છે."
Which includes all the issues of concern.,"Key components:
- ""જેમાં"" (jemaan) = ""which includes""
- ""સફળતાનો"" (saphalataanoo) = ""success's"" (used here as a general term for ""all the issues"")
- ""વિવિધતાઓ"" (vividhato) = ""varieties"" or ""issues""
- ""પણ"" (paan) = ""and"" or ""also""",જેમાં ચિંતાના તમામ મુદ્દાઓ સામેલ છે.
"We should not forget that in the 73rd session of the United Nations General Assembly (UNGA), Sushma Swaraj had condemned Pakistan on Saturday.","Translate the following text from en to gu: We should not forget that in the 73rd session of the United Nations General Assembly (UNGA), Sushma Swaraj had condemned Pakistan on Saturday. The Indian minister also accused Pakistan of supporting terrorism and inciting religious hatred. Gujjari:","ઉલ્લેખનીય છે કે,સંયુક્ત રાષ્ટ્ર મહાસભા (યુએનજીએ) ના 73મા સત્રમાં શનિવારે સુષ્મા સ્વરાજે પાકિસ્તાનની ઝાટકણી કાઢી હતી."
"Not only that, she also referred to the 9/11 mastermind Osama-Bin-Laden and mastermind of Mumbai attacks Hafiz Saeed in her UN address.","Translate the following text from en to gu: Not only that, she also referred to the 9/11 mastermind Osama-Bin-Laden and mastermind of Mumbai attacks Hafiz Saeed in her UN address. તેમની યુ.ન. સંબંધિત અભ્યાસમાં તે દરેક વિશે આગળ ઉપલબ્ધ કરી રહી છે - માફિઝ સાઈડ પાયાલેટના અને માફિઝ ખાસીયન નામના મહત્વનો ગુણાકારક અને માફિઝ ખ�",એટલું જ નહીં તેમણે યુએનને સંબોધનમાં 9/11ના માસ્ટર માઈન્ડ ઓસામા-બિન-લાદેન અને મુંબઈ હુમલાના માસ્ટર માઈન્ડ હાફિઝ સઈદનો પણ ઉલ્લેખ કર્યો હતો.
Sushma Swaraj mentioned that Pakistan is a neighbouring country that has mastered the art of spreading terrorism as well as refusing to take responsibility for their actions.,"Translate the following text from en to gu: Sushma Swaraj mentioned that Pakistan is a neighbouring country that has mastered the art of spreading terrorism as well as refusing to take responsibility for their actions. The statement was made in response to India's criticism of Pakistan's failure to stop the cross-border attacks on Indian soil.
गुजराती: सुष्मा स्वराज ಸುಷ್ಮ ಸೌರಾಶಿ ನಿಯಂತ್ರಣ ಪ್ರವೃತ್ತಿನಲ್ಲಿ, ಪಾಕಿಸ್ತಾನವು ಈ ಅಂಶವನ್ನು ಕರೆಯಲ್ಪಡಿಸಲಾಗಿದೆ: ಪಾಕಿಸ್ತಾನವು ದುಡಬ್ಬಡಿಯನ್ನು ಶಖ್ರೀಯಿನ ಸಂಪಾದನೆ",સુષ્મા સ્વરાજે કહ્યું કે પાકિસ્તાન એવો પડોશી દેશ છે જેણે આતંકવાદ ફેલાવવાની સાથે પોતાનાં કર્મોને નકારવામાં પણ નિપુણતા મેળવી લીધી છે.
She said that Osama-Bin-Laden who was the mastermind behind the 9/11 attack was found here.,Translate the following text from en to gu: She said that Osama-Bin-Laden who was the mastermind behind the 9/11 attack was found here. તે સમાજમાં ઓસમા-બિન-લાદેન જે યુ-એસ-એ-ના પ્રાથમિક કાર્યક્રમનો શ્રેષ્ઠ વિભવીણુ છતાં ક્ષેત્રે પણ પાયો છે. તે સમાજમાં ઓસમા-બિન-લાદેન જે યુ-એસ-એ-ના પ્ર,તેમણે કહ્યું કે અમેરિકા પર હુમલો કરનાર 9/11નો માસ્ટર માઈન્ડ ઓસામા બિન લાદેન અહીં જ મળી આવ્યો હતો.
He was killed but the one behind the 26/11 Mumbai attack; mastermind Hafiz Saeed is still alive in Pakistan.,"Translate the following text from en to gu: He was killed but the one behind the 26/11 Mumbai attack; mastermind Hafiz Saeed is still alive in Pakistan. 
Guajarati:
હું કાઢ્યો છે તેવી પરિસ્થિતિમાં, બીજું 26/11 મુદ્દાનો વિભાગનો અને સૌથી મુખ્ય વિદ્યુતિક હફિઝ સેયેડ પાશ્ચાત્યમાં આવેલું છે જે પાછળને જ જોઈ�",તે તો માર્યો ગયો પરંતુ મુંબઈ હુમલાનો 26/11નો માસ્ટર માઈન્ડ હાફિઝ સઈદ પાકિસ્તાનમાં હજી ખુલ્લો ફરી રહ્યો છે.
"He is carrying out rallies, nominating candidates in the elections and threatening India.","This translates to:
""They have nominated candidates for","રેલીઓ કરી રહ્યો છે, ચૂંટણી લડે છે અને ભારતને ધમકી આપી રહ્યો છે."
