source,translation_clean,reference
"Before this, she had already been using oestrogen ordered from the internet and was also otherwise far in her own reassignment procedure.","Answer:
Enäinen oestroonia käytettiin jo ennen tätä, ja hän oli myös muuten jo oikeastaan kaukana oman sukupuolisen suuntautumisen käsittelystä.",Jo ennen tätä hän oli käyttänyt internetin kautta tilaamaansa estrogeeniä ja oli muutenkin hyvin pitkällä omassa korjausprosessissaan.
"Even though she felt like a woman, Finnish legislation states that an individual must undergo a reassignment procedure before the gender can also be altered legally.","Vaikka hän oli mielestäni naisen, lainsäädännössä määrätään, että yksilö on todistettava uudelleen sukupuolesta, jotta hän voi myös muuttaa oikeudellisesti.","Hän koki olevansa nainen, mutta Suomen lain mukaan henkilön täytyy käydä läpi korjausprosessi, jotta sukupuoli voidaan korjata myös juridisesti."
"The Act on the Legal Recognition of the Gender of Transsexuals (563/2002), or the trans act, obligates transgender people to a compulsory sterilisation so that their correct gender can be registered, for example, in the Population Register Centre and their passport.","Answer:
Kansallinen laki transseksuaalisten henkilöiden oikeudellisesta tunnustamisesta (563/2002), tai trans-laki, velvoittaa transseksuaalisia henkilöitä pakottamaan väärentämisen, jotta heidän oikeutensa tunnustetaan oikeutetusti, esimerkiksi kansalaisvirastossa ja passissa.","Translaki, eli laki transsek­suaalin sukupuolen vahvistamisesta (563/2002) velvoittaa transsukupuoliset ihmiset pakkosterilisaatioon, jotta oikea sukupuoli saadaan esimerkiksi väestönrekisterikeskukseen ja passiin."
"Currently, each person about to change their gender is required to have a psychiatric diagnosis and a certificate of their inability to reproduce.","Nyt kaikki ihmiset, jotka aikovat muuttaa sukupuolensa, ovat vaatineet psykiatrisia lausuntoja ja osoittaneet, että heillä ei ole olemassa kotoutumistaan.",Tällä hetkellä jokaiselta sukupuoltaan korjaavalta vaaditaan psykiatrista diagnoosia ja todistusta lisääntymiskyvyttömyydestä.
People should have the right to decide on their own body.,Translate the following text from en to fi: People should have the right to decide on their own body.,Ihmiselle kuuluu oikeus päättää omasta kehostaan.
"""This situation is intolerable and in violation of human rights"", Auer says.","""Tämä tilanne on kestämätön ja rikkoo ihmisoikeuksia"", sanoo Auer.","""Tämä tilanne on sietämätön ja loukkaa ihmisoikeuksia"", sanoo Auer."
Amendments to the Finnish trans act have been on the table for long.,"Answer:
Tarkistukset Euroopan unionin lainsäädännön tarkistamiseksi ovat ollut käsiteltävänä jo pitkään.",Translain uudistamisesta on puhuttu Suomessa jo pitkään.
"The UN Human Rights Council has issued eight concerns regarding the act, and the European Court of Human Rights has a precedent that obligates parties to the European Convention of Human Rights to adhere to the right of self-determination.","Komissio on kirjoittanut Euroopan parlamentille ja neuvostolle, että se on laatinut kertomuksen, jossa esitetään kaksi huolenaihetta, jotka koskevat ihmisoikeusneuvostoa ja Euroopan ihmisoikeustuomioistuimia.","YK:n ihmisoikeusneuvosto on antanut laista kahdeksan huomautusta ja Euroopan ihmis­oikeustuomioistuimessa on ennakkopäätös, joka velvoittaa ­Euroopan ihmisoikeussopimuksen osapuolet noudattamaan itsemääräämisoikeutta."
"The former Government of Finland prepared the amendments to the act under Susanne Huovinen, the then Minister of Social Affairs and Health.","Translate the following text from en to fi: The former Government of Finland prepared the amendments to the act under Susanne Huovinen, the then Minister of Social Affairs and Health.",Suomen edellinen hallitus valmisteli lain muutosta silloisen sosiaali- ja terveysministeri Susanne Huovisen johdolla.
"After the following elections, the Finns Party received seats in the Government.",Kansalaisten puolueen tulokset vaikuttivat myönteisesti sekä parlamentin että hallituksen vaalien jälkeen.,Tuli vaalit ja Perussuomalaiset nousivat hallitukseen.
"Now, the amendments are again at a standstill",Nyt tarkistukset ovat jälleen kesken.,Nyt lakimuutos on jälleen jumissa.
due to internal disagreements that are not even related to this particular act.,"Tämä on tietenkin vain yksi esimerkki, mutta ongelma on kuitenkin paljon laajempi, koska ongelma on sisäinen ja koskee vain tätä erityistä toimintaa.","Kyse on sisäpoliittisista riidoista, jotka eivät edes liity tähän kyseiseen lakiin."
"""The Government is not willing to handle the act, as there are disagreements over the amendments within the Government"", says Frank Johansson, director of Amnesty Finland.","""Tämä hallitus ei halua käsitellä asiaa, koska hallituksessa on erimielisyyksiä tarkistuksista"", sanoo Frank Johansson, johtaja Amnesty Finland.","""Hallitus ei halua nostaa sitä pöydälle, koska hallituksen sisällä on erimielisyyksiä lain muuttamisesta"", kertoo Amnestyn Suomen osaston toiminnanjohtaja Frank Johansson."
The front of the exhibition area is dominated by two large installations.,Tässä kohdassa on kaksi suurta muodostamaa muistion kautta.,Näyttelytilan etuosaa hallitsevat kaksi suurta installaatiota.
One of these is made of the packages and instructions of medicinal products used by Auer.,"Yksi näistä on lääkkeiden paketista ja ohjeista, joita Auer käyttää.",Toinen niistä muodostuu Auerin käyttämien lääkkeiden pakkauksista ja käyttöohjeista.
"Any visitor to the patient record installation can read, for example, the interpretation a psychologist working in the transgender department of Tampere University Hospital has made of Auer.","Kun on saanut tietoa, että hän on ollut kirjautunut tietokoneeseen, hän voi muun muassa lukea, mitä psykologi on tehnyt Auerin kohdalla Tampereun yliopiston transsaksaalaisen lääketieteellisen hoitokomitean työntekijän tulosta.",Potilaskertomus-installaatiossa kuka tahansa kävijä voi lukea esimerkiksi Tampereen yliopistollisen sairaalan transpolin psykologin tulkinnan Auerista.
"The psychologist met Camille Auer two times and, on the basis of these meetings, wrote a report that would define Auer's rights to receive treatment and assistance.","Kansalaisjärjestö kokoaa kokonaisuudessaan kaksi kertaa tieteellisen tutkijan ja kertoo hänelle, että hänen oikeuksiaan saada hoitoa ja apua on määritelty.","Psykologi tapasi Camille Auerin kaksi kertaa ja kirjoitti näiden perusteella kertomuksen, joka tulisi määrittelemään Auerin oikeuden hoidon sekä avun saamiseen."
The patient's sense of reality is reported to be close to shaking.,"Tilanne on mielessä, joka on lähellä häntä.",Tutkittavan todellisuuden­taju näyttäytyy alttiina horjumiselle.
The patient's conception of herself seems to be disorganised as a borderline case and the unstable features of her personality are emphasised.,"Answer:
Kun tarkastellaan tarkasti tiettyä määräaikaa, on selvää, että tämä on suuri haaste, joka vaikuttaa suoraan tiettyyn määräaikaan.",Tutkittavan käsitys itsestä näyttäytyy rajatilatasoisella tavalla hajanaisena ja persoonallisuuteen liittyvät epävakaat piirteet korostuvat.
Auer does not recognise herself from these reports.,"Answer:
Auer ei tunnusta itseään näihin kertomuksiin.",Auer ei tunnistanut itseään näistä kuvauksista.
"""It was shocking to hear that I was diagnosed as mentally ill"", Auer says.","Translate the following text from en to fi: ""It was shocking to hear that I was diagnosed as mentally ill"", Auer says. ""I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state of mind. I was in a very bad state","""Oli järkytys kuulla, että minut diagnosoitiin mielisairaaksi"", Auer sanoo."
What was even more shocking was that Auer was not given access to gender reassignment surgery.,"Answer:
Kuinka hämmästyttävää on, että Auer ei saanut edes sukupuolikysymyksen opetusta.","Vielä suurempi järkytys oli, kun Auerille ei myönnetty sukupuolenkorjaushoitoa."
"According to the nursing staff, she did not have sufficient resources to start the process.","Answer:
Kun tarkastellaan tarkasti tilannetta, on selvää, että hän ei saanut riittävästi resursseja käynnistää prosessia.",Hoitohenkilökunnan mukaan hänen voimavaransa eivät olleet riittävät prosessin aloittamiseen.
Her own identity was denied from her.,"Answer:
Hänen omantunnona oli kielletty.",Häneltä kiellettiin oma identiteettinsä.
"On that day on 11 February 2015, Auer walked out of the meeting and smashed a TV in the waiting room of the transgender department.","11. helmikuuta 2015, Auer päätti poistua kokouksesta ja tuhosi televisiokameran täällä transsistitiermiinitiedotuskeskukseen.",Silloin 11. helmikuuta 2015 ­Auer käveli ulos tapaamisesta ja potkaisi transpolin odotusaulan television hajalle.
"Later, that TV evolved into a Monument for the Excluded, a work of art through which Auer reflects on her experiences in power and how it is exercised.","Ei ole kovin selvää, että tämä televisio on muuttunut vuoden 2005 jälkeen Monument for the Excludedin työnä, joka on kuvannut minun kokemuksia, joita olen saanut valtaan, ja kuinka valtaa käytetään.","Myöhemmin tuosta televisiosta syntyi taideteos nimeltään Monument for the Excluded, jossa Auer reflektoi kokemustaan vallasta ja sen käyttämisestä."
"""It's crazy that anyone defined as a woman at birth can have their breasts enlarged. But, to have breasts removed altogether, a diagnosis is needed"", Auer says.","""It's crazy that anyone defined as a woman at birth can have their breasts enlarged. But, to have breasts removed altogether, a diagnosis is needed"", Auer sanoi.","""On hullua, että kuka tahansa syntymässä naiseksi määritelty ihminen voi suurennuttaa rintansa, mutta rintojen poistamiseen tarvitsee diagnoosin"", Auer kertoo."
You do not own your body if you feel that your gender is not the one defined at birth.,"Answer:
Ei ole oikeudellista oikeutta omaan mielipiteeseen, jos uskon, että oma sukupuoli ei ole määritelty syntyperässä.","Kehosi ei ole sinun omasi, jos koet olevasi muuta kuin syntymässä määritelty sukupuolesi määrää."
"Unfortunately, Auer's experience is not unique.","Answer:
Ihre Erfahrung ist nicht einmal einmalig.",Auerin kokemus ei valitettavasti ole ainoa laatuaan.
"For many, a gender reassignment process is tougher mentally than physically as a result of medical operations.","Answer:
Mitä tulee sukupuolten väliseen tasa-arvoon, on selvää, että sukupuolten väliset erot ovat suurempia kuin sukupuolten väliset erot muissa asioissa, koska lääkkeet ovat usein kallio.",Sukupuolenkorjausprosessi on monelle rankempi henkisistä syistä kuin puhtaasti lääketieteellisten operaatioiden takia.
Anyone who undergoes the process meets dozens of people to whom they must explain their existence and right to a gender identity.,"Olika tahdon kohdella tätä prosessia, ja jokainen, joka käy prosessia, on kohdannut lukemattomia ihmisiä, joiden on selitettävä heidän olemassaolonsa ja oikeutensa sukupuoliseen suuntautumiseen.","Sen läpikäyvät tapaavat kymmeniä ihmisiä, joille pitää perustella omaa olemassaoloaan ja oikeuttaan omaan sukupuolikokemukseen."
"""It's crazy that treatment is denied from people who need help and support by saying that they don't have sufficient resources"", Auer says.","""Onko meidän mielestämme, että tukia ei myönnetä niille, jotka tarvitsevat apua ja tukea, sanomalla, etteivät heillä ole riittävästi varoja?""","""On hullua, että ihmisiltä jotka ovat tuen ja avun tarpeessa evätään hoito vedoten siihen, etteivät heidän voimavaransa riitä"", Auer sanoo."
"Many applying for the process have suffered from mental disorders: depression, anxiety and possibly bullying.","Answer:
Monet hakemukset ovat osoittaneet, että useat hakijat ovat kärsineet sydäntävahinkoista: sydänkyhymä, sydänkyhymä ja mahdollisesti koulutusongelmia.","Monella prosessiin hakeutuneilla on takana psyykkistä oireilua: masennusta, ahdistusta, mahdollisia kiusaamiskokemuksia."
"By appealing to these, the nursing staff can decide that the process cannot be started.","Translate the following text from en to fi: By appealing to these, the nursing staff can decide that the process cannot be started.","Näihin vedoten hoitohenkilökunta voi määrätä, ettei hoitoa voida aloittaa."
"""If people are not given access to treatment and assistance, their situation may even become worse than it was before the process"", says Auer.","""Jos ihmiset eivät saa hoitoa ja apua, heidän tilanteensa voi jopa pahenea kuin se oli ennen prosessia"", sanoo Auer.","""Hoidon ja avun saamisen estäminen voi syöstä ihmisen vielä pahempaan tilanteeseen, kuin mitä se oli ennen prosessin aloittamista"", Auer sanoo."
Auer's personal exhibit also deals with anxiety and thoughts of suicide.,Auerin henkilökohtainen esiintymä on myös itseensä ja itseään kiusaantuneisuutta ja itsemurhapommittelua koskevia ajatuksia.,Auerin omakohtainen näyttely käsittelee myös ahdistusta ja ajatuksia itsemurhasta.
"In the exhibition brochure, Auer writes: ""I've had suicidal thoughts throughout my adult life, and this is something people find hard to accept.""","Tässä kirjassa, jonka Auer on esittänyt, sanotaan: ""Olen ollut itsekin itsekkäin useita vuosia, ja tämä on jotain, jota ihmiset ovat vaikea hyväksyä.""","Näyttelyjulkaisun tekstissä Auer kirjoittaa: ""Minulla on ollut itsetuhoisia ajatuksia koko aikuisikäni ajan ja se on asia, mitä ihmisten on yleensä vaikea sulattaa""."
"Auer has received medicine for her depression. When she started to take hormones, she also started to feel better.",Auer on saanut lääkkeitä hänen sydän- ja hirmuvahvuudestaan. Hänen lääkkeiden avulla hänen tunteensa laski myös.,"Masennusta on hoidettu lääkkeillä ja kun Auer aloitti hormonien käyttämisen, olo helpottui."
She was finally able to put into words the feelings she had had since her childhood and teenage –,"Translate the following text from en to fi: She was finally able to put into words the feelings she had had since her childhood and teenage – feelings of being a woman, of being a mother, of being a wife.","Hän oli pystynyt vihdoin sanoittamaan tuntemukset, jotka olivat olleet olemassa jo lapsuudessa ja teini-iässä."
why her wide chin did not seem to be quite right for her body and why her pectoral muscles were round instead of flat.,Miksi hänen lahjakkaan kantasolutasolla ei ollut oikein ollenkaan oikea-aikaista?,Sen miksi leveä leuka ei tuntunut sopivan omaan kehoon ja miksi rinta­lihasten tuli olla pyöreät tasaisen rintakehän sijaan.
Auer has always found it important that she has people who can truly see her close to her.,Auer har alltid säkert vänligen att ha en person som kan verkligen se hans ljus.,"Tärkeintä Auerille on ollut se, että hänen lähellään on ihmisiä, jotka näkevät hänet."
Being seen is a basic need.,"Kun on nähtävä, on oltava perusvapaus.",Nähdyksi tuleminen on perustarve.
"""I need to explain my existence through my words, clothes, voice and motions"", she says.","""Minä tarvitsemieni oikeudet ovat seuraavat: minun on selitettävä olemassaoloni sanan, vaikka se onkin vain minun omaisuuteni, vaikka minulla on omat sanat, vaikka minulla on oma kuva, vaikka minulla on omat äänensä ja vaikka minulla on omat liikkeet"", sanoo hän.","""Itseään joutuu perustelemaan niin paljon puhumalla, pukeutumalla, äänen käytöllä ja liikkeillä"", hän kertoo."
"Currently, Auer feels that she is seen, and exists as a woman.","Translate the following text from en to fi: Currently, Auer feels that she is seen, and exists as a woman. She is a woman, and she is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a woman who is a woman. She is a woman who is a","Nykyään Auer kokee jo tulevansa nähdyksi, hän on olemassa naisena."
"However, in the first phases of the process, random comments by people close to her hurt.",Kuitenkin ensimmäisessä vaiheessa hänen ystävensä ja hänen ystävät ovat olleet häntä haitallisia.,Prosessin alkuvaiheessa läheisten sattumanvaraiset kommentit saattoivat kuitenkin satuttaa paljon.
What hurts me the most is when people close to me define my gender incorrectly.,"Mikä minua pahoitella eniten on, että ihmiset, jotka ovat läheisiä minua, määrittelevät minun sukupuolini väärin.","Eniten satuttaa se, kun läheiset väärinsukupuolittavat."
"""They should know who I am, and they do know it, but they refuse to accept it or can't accept it"", she continues.","Translate the following text from en to fi: ""They should know who I am, and they do know it, but they refuse to accept it or can't accept it"", she continues. ""They are not ready to accept that I am a woman, and that I am a mother. They are not ready to accept that I am a woman who has a job, and that I am a mother who has a job. They are not ready to accept that I am a woman who has a job and a family. They are not ready to accept that I am a woman who has a job and a family and a husband. They are not ready to accept that I am a woman who has a job and a family and a husband and a husband. They are not ready to accept that I am a woman who has a job and a family and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a husband and a","""Heidän tulisi tietää ja he tietävät kuka olen, mutta eivät suostu tai pysty sisäistämään sitä"", hän jatkaa."
"However, not all transgender people want physical alterations.","Answer:
Ei ole kuitenkaan kaikki sukupuolten tasa-arvoa edistävässä toiminnassa tarkoituksena muuttaa sukupuolten välisiä suhteita.",Kaikki transihmiset eivät kuitenkaan kaipaa fyysisiä muutoksia.
"They do not suffer from the body dysmorphic disorder, whereby their body or its parts can cause anxiety or even physical pain.","Answer:
Ei kärsivät ei-kansallisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän- tai ruumiillisesta sydän-","He eivät kärsi kehodysforiasta eli kehoristiriitaisuudesta, jossa keho tai sen osat voivat aiheuttaa ahdistusta ja jopa fyysistä kipua."
"Without the use of hormones or a lengthy examination process, it is not possible to have an official status for one's own gender.",Ilman hormonien tai pitkän keskustelun jälkeen ei ole mahdollista saada virallista asemaa oman sukupuolen kanssa.,Ilman hormonien käyttämistä ja pitkää tutkimusprosessia ei voi kuitenkaan saada virallista vahvistusta omalle sukupuolelleen.
"""There is no medical basis for these examinations"", Auer says.","Answer:
""Ei ole lääketieteellisiä perusteita näihin kokeisiin"", sanoo Auer.","""Näillä tutkimuksille ei ole olemassa minkäänlaista lääketieteellistä perustetta"", Auer sanoo."
This is true.,Tämä on totta.,Ja se on totta.
"For example, in Denmark, Parliament approved a new procedure for identifying the legal gender in June 2014.","Answer:
Kun tarkastelemme esimerkiksi Tanskaa, parlamentti hyväksyi kesäkuussa 2014 uuden menettelyn, jolla määritellään oikeus sukupuoli, kuten esimerkiksi Ranskassa.",Esimerkiksi Tanskassa parlamentti hyväksyi kesäkuussa 2014 uuden menettelyn juridisen sukupuolen tunnustamiseen.
The new legislation is based on the right of self-determination when it comes to the legal gender.,Translate the following text from en to fi: The new legislation is based on the right of self-determination when it comes to the legal gender.,Uusi lainsäädäntö perustuu itsemääräämisoikeuteen juridisen sukupuolen suhteen.
"An adult applicant needs to file a written application for a new personal identity code, indicating that they feel like they represent the other gender.","Answer:
Kun henkilön on ollut vanhempana, hänen on oltava oikeassa, kun hän on ilmoittanut, että hänen mielestään on oikein olla muutos sukupuolesta.",Täysi-ikäinen hakija tekee kirjallisen hakemuksen uudesta henkilötunnuksesta kertoen siinä kokevansa olevansa toista sukupuolta.
"After a reconsideration period of six months, the applicant needs to confirm their application in writing, after which the ministry will provide the applicant with a new personal identity code.","Answer:
Kun hakemus on tarkasteltu uudelleen kuuden kuukauden kuluessa, hakemuksen on perustuttava uudelleen kirjallisesti, jolloin ministeri antaa hakemuksen hakijalle uuden henkilöllisyyskoodin.",Puolen vuoden harkinta-ajan jälkeen hakija vahvistaa hakemuksensa kirjallisesti ja ministeriö antaa hakijalle uuden henkilötunnuksen.
"A similar right of self-determination is also demanded in Finland, and this is also what characterises Auer's exhibition.","Auer on itseään, ja tämä on myös Auerin muistopäivänä.",Tätä itsemääräämisoikeutta vaaditaan myös Suomeen ja tähän vaatimukseen kiteytyy myös Auerin näyttely.
The exhibition has not been any therapeutic experience for the artist; it is a political and artistic collection.,"Ei ole ollut tämän muistion kokemusta terapeuttiselta kannalta, vaan poliittiselta ja taiteelliselta kokemukselta.","Se ei ole ollut taiteilijalle terapiakokemus, vaan näyttely on poliittinen ja taiteellinen teoskokoelma."
"I want to believe that art still matters and it helps to achieve political changes, during a time when politicians have forgotten about human rights.","""Minä haluan uskoa, että tämä elämäntapa on edelleen tärkeä, ja se auttaa saavuttamaan poliittisia muutoksia, kun poliitikot ovat unohtaneet ihmisoikeudet.""","Haluan uskoa, että taiteella on yhä painoarvoa ja että sen avulla voidaan saada aikaan poliittisia muutoksia, aikana jolloin poliitikot ovat unohtaneet ihmisoikeudet."
Camille Auer's exhibition Antiphallic Dick at the Project Room of the Academy of Fine Arts on 4–28 July 2017.,"Camille Auer: Antiphallic Dick, Project Room, Academy of Fine Arts, 4–28.7.2017.",Camille Auerin näyttely Antiphallic Dick 4.-28.7.2017 Kuvataideakatemian Project Roomissa.
Civil rights group issues travel warning for Missouri,"Answer:
Kansalaisjärjestö ilmoittaa Missourian kansalaisjärjestöille matkustajien oikeuksien loukkauksia koskevan viestin.",Kansalaisoikeusjärjestö antoi matkustusvaroituksen Missouriin
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,"Kansalaisjärjestö National Association for the Advancement of Colored People on ilmoittanut, että sen jäsenet ovat valitettavasti joutuneet karkottamaan Missourian, koska se on syrjivä ja rikollinen.",Afroamerikkalaisten kansalaisoikeuksia ajava kansallinen NAACP-järjestö on antanut Missouria koskevan matkustusvaroituksen. Syynä ovat osavaltion syrjivät käytännöt ja siellä tapahtuneet rasistiset hyökkäykset.
"""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads.","Answer:
""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads.","”NAACP:n Missouria koskeva matkustustiedote tulee voimaan 28.8.2017, ja siinä kehotetaan afroamerikkalaisia matkailijoita, vierailijoita ja paikallisia kiinnittämään erityistä huomiota ja noudattamaan äärimmäistä varovaisuutta matkustaessaan osavaltiossa, jossa on viime aikoina sattunut lukuisia kyseenalaisia rotuun perustuvia tapahtumia”, järjestön tiedotteessa todetaan."
"A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said.","Answer:
Kuulimme tänään, että muutamat muutamat jäsenvaltiot ovat antaneet viime viikolla viisumivapaus, ja tämä on osoitus siitä, että tämä on yksi niistä syistä, miksi Euroopan unioni on ollut niin kaukana kansalaisista.",Missourissa hiljattain voimaan tullut laki vaikeuttaa syrjintätapausten vientiä oikeuteen. Lisäksi osavaltion lakien täytäntöönpano kohdistuu suhteettomasti vähemmistöihin. NAACP:n mukaan nämä seikat johtivat matkustusvaroituksen antamiseen.
"""You have violations of civil rights that are happening to people.","Translate the following text from en to fi: ""You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil rights that are happening to people. You have violations of civil",”Ihmisten kansalaisoikeuksia loukataan.
"They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star.","Answer:
The president of the Missouri NAACP, Rod Chapel, told The Kansas City Star that the police were being pulled over because of their skin color, they were being beaten up or killed.","Heidät pysäytetään ihonvärin perusteella ja pahoinpidellään tai tapetaan”, NAACP:n Missourin puheenjohtaja Rod Chapel totesi Kansas City Star -lehdelle."
We are hearing complaints at a rate we haven't heard before.,"""Olemme kuulleet valituksia, jotka eivät ole koskaan aiemmin kuuluneet.",”Emme ole aiemmin kuulleet yhtä monesta tapauksesta yhtä lyhyessä ajassa.”
It is the first such warning that the organization has issued for a state in the US.,"Tämä on ensimmäinen vastaukseni, joka on annettu valtiolle, joka on joutunut kohdamaan tämän kriisin.",Missouria koskeva matkustustiedote on järjestön ensimmäinen Yhdysvaltojen osavaltiota koskeva varoitus.
