source,translation_clean,reference
"""Hallitus ei halua nostaa sitä pöydälle, koska hallituksen sisällä on erimielisyyksiä lain muuttamisesta"", kertoo Amnestyn Suomen osaston toiminnanjohtaja Frank Johansson.","""The government does not want to raise that proposal because there are differences of opinion within the government regarding changes to the legislation,"" said Amnesty Finland's executive director Frank Johansson.","""The Government is not willing to handle the act, as there are disagreements over the amendments within the Government"", says Frank Johansson, director of Amnesty Finland."
Näyttelytilan etuosaa hallitsevat kaksi suurta installaatiota.,The main hallmarks of the Näyttelytilan estate are two large installations.,The front of the exhibition area is dominated by two large installations.
Toinen niistä muodostuu Auerin käyttämien lääkkeiden pakkauksista ja käyttöohjeista.,One of them is formed from the packaging and instructions for use of Aure's medications.,One of these is made of the packages and instructions of medicinal products used by Auer.
Potilaskertomus-installaatiossa kuka tahansa kävijä voi lukea esimerkiksi Tampereen yliopistollisen sairaalan transpolin psykologin tulkinnan Auerista.,"In the Patient Record Installation, anyone who wishes can read the transcript of the transpolin psychologist Auer from Tampere University Hospital, for example.","Any visitor to the patient record installation can read, for example, the interpretation a psychologist working in the transgender department of Tampere University Hospital has made of Auer."
"Psykologi tapasi Camille Auerin kaksi kertaa ja kirjoitti näiden perusteella kertomuksen, joka tulisi määrittelemään Auerin oikeuden hoidon sekä avun saamiseen.",The psychologist met Camille Auerin twice and based on these meetings wrote a report to define Auerin's right to care and support.,"The psychologist met Camille Auer two times and, on the basis of these meetings, wrote a report that would define Auer's rights to receive treatment and assistance."
Tutkittavan todellisuuden­taju näyttäytyy alttiina horjumiselle.,The awareness of reality gradually emerges from the depths of humility.,The patient's sense of reality is reported to be close to shaking.
Tutkittavan käsitys itsestä näyttäytyy rajatilatasoisella tavalla hajanaisena ja persoonallisuuteen liittyvät epävakaat piirteet korostuvat.,"The awareness of oneself reveals itself in a fragmented and individualistic manner, and the unstable features related to personality stand out.",The patient's conception of herself seems to be disorganised as a borderline case and the unstable features of her personality are emphasised.
Auer ei tunnistanut itseään näistä kuvauksista.,"The translation of the Finnish text to English is:

""He has not recognized himself from these pictures.""",Auer does not recognise herself from these reports.
"""Oli järkytys kuulla, että minut diagnosoitiin mielisairaaksi"", Auer sanoo.","""I was shocked to be diagnosed with a mental illness,"" Auer said.","""It was shocking to hear that I was diagnosed as mentally ill"", Auer says."
"Vielä suurempi järkytys oli, kun Auerille ei myönnetty sukupuolenkorjaushoitoa.","The sentence translates to: ""There was a great deal of disappointment when Auer did not receive gender confirmation treatment.""",What was even more shocking was that Auer was not given access to gender reassignment surgery.
Hoitohenkilökunnan mukaan hänen voimavaransa eivät olleet riittävät prosessin aloittamiseen.,"According to the care personnel, his physical strength was not sufficient to initiate the process.","According to the nursing staff, she did not have sufficient resources to start the process."
Häneltä kiellettiin oma identiteettinsä.,"The sentence translates to:

**The language lost its own identity.**",Her own identity was denied from her.
Silloin 11. helmikuuta 2015 ­Auer käveli ulos tapaamisesta ja potkaisi transpolin odotusaulan television hajalle.,"On that day, February 11th 2015, Auer left the meeting and kicked the television in the waiting room.","On that day on 11 February 2015, Auer walked out of the meeting and smashed a TV in the waiting room of the transgender department."
"Myöhemmin tuosta televisiosta syntyi taideteos nimeltään Monument for the Excluded, jossa Auer reflektoi kokemustaan vallasta ja sen käyttämisestä.","Later, a work of art called ""Monument for the Excluded"" emerged from the television. Auer reflects on his experiences with power and its use.","Later, that TV evolved into a Monument for the Excluded, a work of art through which Auer reflects on her experiences in power and how it is exercised."
"""On hullua, että kuka tahansa syntymässä naiseksi määritelty ihminen voi suurennuttaa rintansa, mutta rintojen poistamiseen tarvitsee diagnoosin"", Auer kertoo.","""It's possible that anyone who wants to change their sex at birth can enlarge their breasts, but a diagnosis is needed before removing the breasts,"" Auer says.","""It's crazy that anyone defined as a woman at birth can have their breasts enlarged. But, to have breasts removed altogether, a diagnosis is needed"", Auer says."
"Kehosi ei ole sinun omasi, jos koet olevasi muuta kuin syntymässä määritelty sukupuolesi määrää.","A person's gender is not defined by their owner, but by the sex assigned to them at birth.",You do not own your body if you feel that your gender is not the one defined at birth.
Auerin kokemus ei valitettavasti ole ainoa laatuaan.,The experience of dawn is not unfortunately unique.,"Unfortunately, Auer's experience is not unique."
Sukupuolenkorjausprosessi on monelle rankempi henkisistä syistä kuin puhtaasti lääketieteellisten operaatioiden takia.,The process of gender correction is often more complex than purely medical operations alone.,"For many, a gender reassignment process is tougher mentally than physically as a result of medical operations."
"Sen läpikäyvät tapaavat kymmeniä ihmisiä, joille pitää perustella omaa olemassaoloaan ja oikeuttaan omaan sukupuolikokemukseen.","Their actions affect tens of people, who are compelled to question their existence and their right to their own cultural heritage.",Anyone who undergoes the process meets dozens of people to whom they must explain their existence and right to a gender identity.
"""On hullua, että ihmisiltä jotka ovat tuen ja avun tarpeessa evätään hoito vedoten siihen, etteivät heidän voimavaransa riitä"", Auer sanoo.","""It's worrying that people in need of support and assistance are being denied care due to a lack of resources,"" Auer comments.","""It's crazy that treatment is denied from people who need help and support by saying that they don't have sufficient resources"", Auer says."
"Monella prosessiin hakeutuneilla on takana psyykkistä oireilua: masennusta, ahdistusta, mahdollisia kiusaamiskokemuksia.","Many applicants for the process have underlying psychological issues: depression, anxiety, and possible experiences of abuse.","Many applying for the process have suffered from mental disorders: depression, anxiety and possibly bullying."
"Näihin vedoten hoitohenkilökunta voi määrätä, ettei hoitoa voida aloittaa.",The healthcare personnel can determine whether care cannot be initiated.,"By appealing to these, the nursing staff can decide that the process cannot be started."
"""Hoidon ja avun saamisen estäminen voi syöstä ihmisen vielä pahempaan tilanteeseen, kuin mitä se oli ennen prosessin aloittamista"", Auer sanoo.","""Preventing the receipt of care and assistance can actually push a person into a worse situation than before the process started,"" Auer says.","""If people are not given access to treatment and assistance, their situation may even become worse than it was before the process"", says Auer."
Auerin omakohtainen näyttely käsittelee myös ahdistusta ja ajatuksia itsemurhasta.,The self-reflective note also addresses distress and thoughts of self-harm.,Auer's personal exhibit also deals with anxiety and thoughts of suicide.
"Näyttelyjulkaisun tekstissä Auer kirjoittaa: ""Minulla on ollut itsetuhoisia ajatuksia koko aikuisikäni ajan ja se on asia, mitä ihmisten on yleensä vaikea sulattaa"".","In the published text, Auer writes: ""I have had suicidal thoughts throughout my life and it is something that people in general find difficult to overcome.""","In the exhibition brochure, Auer writes: ""I've had suicidal thoughts throughout my adult life, and this is something people find hard to accept."""
"Masennusta on hoidettu lääkkeillä ja kun Auer aloitti hormonien käyttämisen, olo helpottui.","Depression has been managed with medication, and when Auer started using hormones, things became easier.","Auer has received medicine for her depression. When she started to take hormones, she also started to feel better."
"Hän oli pystynyt vihdoin sanoittamaan tuntemukset, jotka olivat olleet olemassa jo lapsuudessa ja teini-iässä.",He had finally been able to articulate the feelings that had been present since childhood and adolescence.,She was finally able to put into words the feelings she had had since her childhood and teenage –
Sen miksi leveä leuka ei tuntunut sopivan omaan kehoon ja miksi rinta­lihasten tuli olla pyöreät tasaisen rintakehän sijaan.,Why is the collarbone so wide and why are the breast muscles supposed to be round instead of following the contour of the chest?,why her wide chin did not seem to be quite right for her body and why her pectoral muscles were round instead of flat.
"Tärkeintä Auerille on ollut se, että hänen lähellään on ihmisiä, jotka näkevät hänet.",The most important thing for Auer has been that there are people around him who see him.,Auer has always found it important that she has people who can truly see her close to her.
Nähdyksi tuleminen on perustarve.,"The translation of the Finnish text ""Nähdyksi tuleminen on perustarve."" to English is:

**It is essential to be punctual.**",Being seen is a basic need.
"""Itseään joutuu perustelemaan niin paljon puhumalla, pukeutumalla, äänen käytöllä ja liikkeillä"", hän kertoo.","""He himself has to reflect quite a lot on his speaking, calling, sound use and movements,"" he says.","""I need to explain my existence through my words, clothes, voice and motions"", she says."
"Nykyään Auer kokee jo tulevansa nähdyksi, hän on olemassa naisena.","Today Auer is already seeing glimpses of his future, for he exists as a woman.","Currently, Auer feels that she is seen, and exists as a woman."
Prosessin alkuvaiheessa läheisten sattumanvaraiset kommentit saattoivat kuitenkin satuttaa paljon.,"At the beginning of the process, close associates' casual comments could unfortunately lead to a lot of speculation.","However, in the first phases of the process, random comments by people close to her hurt."
"Eniten satuttaa se, kun läheiset väärinsukupuolittavat.",The most common cause of diarrhea is the administration of antibiotics.,What hurts me the most is when people close to me define my gender incorrectly.
"""Heidän tulisi tietää ja he tietävät kuka olen, mutta eivät suostu tai pysty sisäistämään sitä"", hän jatkaa.","""He know and they know who I am, but they won't or can't accept or internalize it,"" he continued.","""They should know who I am, and they do know it, but they refuse to accept it or can't accept it"", she continues."
Kaikki transihmiset eivät kuitenkaan kaipaa fyysisiä muutoksia.,Not all transitions require physical changes.,"However, not all transgender people want physical alterations."
"He eivät kärsi kehodysforiasta eli kehoristiriitaisuudesta, jossa keho tai sen osat voivat aiheuttaa ahdistusta ja jopa fyysistä kipua.","They do not suffer from kehodysforia or kehoristiriitaisuus, where the body or its parts can cause anxiety and even physical discomfort.","They do not suffer from the body dysmorphic disorder, whereby their body or its parts can cause anxiety or even physical pain."
Ilman hormonien käyttämistä ja pitkää tutkimusprosessia ei voi kuitenkaan saada virallista vahvistusta omalle sukupuolelleen.,It is not possible to obtain official confirmation of one's gender through the use of hormones or a lengthy research process.,"Without the use of hormones or a lengthy examination process, it is not possible to have an official status for one's own gender."
"""Näillä tutkimuksille ei ole olemassa minkäänlaista lääketieteellistä perustetta"", Auer sanoo.","""There is no basis whatsoever for these studies in medical science,"" Auer says.","""There is no medical basis for these examinations"", Auer says."
Ja se on totta.,"The translation of the Finnish text ""Ja se on totta."" is ""Indeed. That's right."" or ""That's absolutely true.""",This is true.
Esimerkiksi Tanskassa parlamentti hyväksyi kesäkuussa 2014 uuden menettelyn juridisen sukupuolen tunnustamiseen.,"For example, in Denmark the parliament approved in June 2014 a new procedure for acknowledging legal gender identity.","For example, in Denmark, Parliament approved a new procedure for identifying the legal gender in June 2014."
Uusi lainsäädäntö perustuu itsemääräämisoikeuteen juridisen sukupuolen suhteen.,The new legislation is based on the right of self-determination concerning legal gender.,The new legislation is based on the right of self-determination when it comes to the legal gender.
Täysi-ikäinen hakija tekee kirjallisen hakemuksen uudesta henkilötunnuksesta kertoen siinä kokevansa olevansa toista sukupuolta.,"An adult transgender person submits a written application for a new personal identity document, stating that they are of a different gender than the one assigned at birth.","An adult applicant needs to file a written application for a new personal identity code, indicating that they feel like they represent the other gender."
Puolen vuoden harkinta-ajan jälkeen hakija vahvistaa hakemuksensa kirjallisesti ja ministeriö antaa hakijalle uuden henkilötunnuksen.,"After half a year of probation, the employee strengthens their application in writing and the ministry issues the applicant a new identity card.","After a reconsideration period of six months, the applicant needs to confirm their application in writing, after which the ministry will provide the applicant with a new personal identity code."
Tätä itsemääräämisoikeutta vaaditaan myös Suomeen ja tähän vaatimukseen kiteytyy myös Auerin näyttely.,"The right to self-determination also applies to Finland, and this claim is supported by the Aura exhibition.","A similar right of self-determination is also demanded in Finland, and this is also what characterises Auer's exhibition."
"Se ei ole ollut taiteilijalle terapiakokemus, vaan näyttely on poliittinen ja taiteellinen teoskokoelma.","If an artist has not had therapeutic experience, the work is a political and artistic statement.",The exhibition has not been any therapeutic experience for the artist; it is a political and artistic collection.
"Haluan uskoa, että taiteella on yhä painoarvoa ja että sen avulla voidaan saada aikaan poliittisia muutoksia, aikana jolloin poliitikot ovat unohtaneet ihmisoikeudet.","I believe that art still holds great weight and can be used to bring about political change, even when politicians have forgotten about human rights.","I want to believe that art still matters and it helps to achieve political changes, during a time when politicians have forgotten about human rights."
Camille Auerin näyttely Antiphallic Dick 4.-28.7.2017 Kuvataideakatemian Project Roomissa.,"Camille Auerin exhibition ""Antiphallic Dick"" was held in the Project Room of the Kuvataideakatemian from 4th to 28th of July, 2017.",Camille Auer's exhibition Antiphallic Dick at the Project Room of the Academy of Fine Arts on 4–28 July 2017.
Kansalaisoikeusjärjestö antoi matkustusvaroituksen Missouriin,The Citizen Service Authority issued a travel warning regarding Missouri.,Civil rights group issues travel warning for Missouri
Afroamerikkalaisten kansalaisoikeuksia ajava kansallinen NAACP-järjestö on antanut Missouria koskevan matkustusvaroituksen. Syynä ovat osavaltion syrjivät käytännöt ja siellä tapahtuneet rasistiset hyökkäykset.,"The National NAACP organization, which advocates for the civil rights of Afroamericans, has issued a travel advisory concerning Missouri. The reason for the advisory is the state's discriminatory practices and the recent racial attacks that have occurred.",The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.
"”NAACP:n Missouria koskeva matkustustiedote tulee voimaan 28.8.2017, ja siinä kehotetaan afroamerikkalaisia matkailijoita, vierailijoita ja paikallisia kiinnittämään erityistä huomiota ja noudattamaan äärimmäistä varovaisuutta matkustaessaan osavaltiossa, jossa on viime aikoina sattunut lukuisia kyseenalaisia rotuun perustuvia tapahtumia”, järjestön tiedotteessa todetaan.","The NAACP issued a travel advisory regarding Missouri, which will take effect on August 28, 2017. The advisory urges African American travelers, visitors, and locals to exercise heightened awareness and caution while traveling in the state, which has recently witnessed numerous incidents of questionable racial incidents.","""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads."
Missourissa hiljattain voimaan tullut laki vaikeuttaa syrjintätapausten vientiä oikeuteen. Lisäksi osavaltion lakien täytäntöönpano kohdistuu suhteettomasti vähemmistöihin. NAACP:n mukaan nämä seikat johtivat matkustusvaroituksen antamiseen.,"In Missouri, a new law has recently been passed that makes it more difficult to grant asylum to migrants. Additionally, the implementation of state laws is disproportionately targeting minorities. According to the NAACP, these issues have led to the issuance of a travel advisory.","A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said."
”Ihmisten kansalaisoikeuksia loukataan.,The people's civil rights are being violated.,"""You have violations of civil rights that are happening to people."
"Heidät pysäytetään ihonvärin perusteella ja pahoinpidellään tai tapetaan”, NAACP:n Missourin puheenjohtaja Rod Chapel totesi Kansas City Star -lehdelle.","The suspects are held on the basis of skin color and are either reprimanded or charged,” said Rod Chapel, president of the NAACP in Missouri, to the Kansas City Star newspaper.","They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star."
”Emme ole aiemmin kuulleet yhtä monesta tapauksesta yhtä lyhyessä ajassa.”,We haven't dealt with so many cases in such a short period of time before.,We are hearing complaints at a rate we haven't heard before.
Missouria koskeva matkustustiedote on järjestön ensimmäinen Yhdysvaltojen osavaltiota koskeva varoitus.,The alert regarding potential security risks relates to the first warning concerning a US state.,It is the first such warning that the organization has issued for a state in the US.
Järjestö mainitsi esimerkkeinä afroamerikkalaisia opiskelijoita vastaan esitetyt rasistiset kommentit Missourin yliopistossa sekä Tennesseestä kotoisin olleen 28-vuotiaan mustaihoisen Tory Sandersin kuoleman.,The organization mentioned examples of racist comments made against African American students at the University of Missouri and the death of 28-year-old black man Tory Sanders from Tennessee.,"The group cited incidents such as racial slurs against black students at the University of Missouri and the death of Tory Sanders, 28, a black man from Tennessee."
"Sanders kuoli kyseenalaisissa olosuhteissa aiemmin tänä vuonna. Hän oli ajamassa osavaltion läpi, kun hänen autostaan loppui polttoaine. Missourin poliisi pidätti hänet, vaikka häntä ei syytetty rikoksesta.","Sanders died under suspicious circumstances earlier this year. He was driving through the state when his car ran out of fuel. The Missouri police detained him, even though he was not charged with any crime.","Sanders died under questionable circumstances earlier this year after he ran out of gas while traveling through the state, and was taken into custody by Missouri police without being accused of a crime."
"Matkustustiedotteessa viitattiin myös Missourin oikeusministerin selvitykseen, jonka mukaan poliisi pysäyttää mustaihoisen kuljettajan 75 prosenttia todennäköisemmin kuin valkoisen.","The report also cites a statement by Missouri's Attorney General, according to which the police are more likely to stop a black motorist (75%) than a white one.",The advisory also points to a recent report by the Missouri Attorney General's Office showing that black drivers in the state were 75 percent more likely to be pulled over than whites.
"”Matkustustiedotteen tarkoituksena on kehottaa ihmisiä olemaan varuillaan ja varoittamaan perheitään, ystäviään ja työtovereitaan siitä, mitä Missourissa voi tapahtua”, Chapel sanoo.","""The purpose of the travel advisory is to urge people to be cautious and alert, and to warn their families, friends and colleagues about potential risks in Missouri,"" Chapel said.","""The advisory is for people to be aware, and warn their families and friends and co-workers of what could happen in Missouri,"" Chapel said."
"”Ihmisten on valmistauduttava esimerkiksi ottamalla mukaan rahaa takuiden maksamista varten tai kertomalla sukulaisille, että aikovat matkustaa osavaltion läpi.”","People often have to take on debt, for example by paying for travel insurance or telling their relatives that they are going on a trip across the country.","People need to be ready, whether it's bringing bail money with them, or letting relatives know they are traveling through the state."
FBI:n mukaan Missourissa kirjattiin vuonna 2015 sata viharikosta eli kuudenneksitoista eniten Yhdysvaltojen osavaltioista.,"According to the FBI, Missouri ranked tenth in the nation for violent crimes in 2015, with 100 violent crimes per 100,000 residents.","Missouri recorded 100 hate crimes in 2015, according to the latest figures from the FBI's hate crime reporting program, ranking the state at 16th in the country in terms of the number of such violations."
"Matkustusvaroitus on myös vastaus Missourin uuteen lakiin, joka vaikeuttaa yritysten haastamista oikeuteen asumisessa ja työsuhteissa ilmenneestä syrjinnästä.","The notice of dismissal also complies with the new Missouri law, which makes it more difficult for companies to dismiss employees due to perceived discrimination in hiring and employment relationships.",The travel warning is also a response to a new Missouri law that would make it more difficult to sue a business for housing or employment discrimination.
"Perustuslain takaamia kansalaisoikeuksia puolustava ACLU-järjestö antoi äskettäin matkustusvaroitukset Texasiin ja Arizonaan sen jälkeen, kun ne olivat hyväksyneet maahanmuuttolait, jotka velvoittavat poliisia pidättämään ihmisiä maahanmuuttorikkomuksista. Järjestön mukaan tämä lisää rotuun perustuvaa profilointia.","The American Civil Liberties Union (ACLU), an organization that defends civil liberties, recently issued travel advisories to Texas and Arizona following their passage of laws requiring police to detain individuals suspected of immigration violations. The organization argues that these laws increase racial profiling.","Previously, the American Civil Liberties Union (ACLU) had issued travel advisories for Texas and Arizona after the states passed immigration enforcement laws requiring local law enforcement to detain people on immigration violations which the ACLU said would increase racial profiling."
"Yleensä matkustusvaroituksia julkaisee ulkoministeriö, ja ne koskevat muita valtioita. Viime aikoina kansalaisjärjestöt ovat kuitenkin julkaisseet niitä vastauksena tiettyihin lakeihin ja kehityssuuntiin Yhdysvalloissa.","Generally, travel advisories are issued by the Ministry of Foreign Affairs, concerning other countries. Lately, citizen organizations have also issued some responses to specific laws and development issues in the United States.","Travel warnings are usually issued by the State Department for other countries, but lately, advocacy groups have resorted to the measure in response to certain laws and trends inside the US."
Yle: Lintilä pyytänyt Finnairilta selvityksen toimitusjohtajan lisäeläkkeestä,"The English translation of the Finnish text is:

**Yle: Government demands explanation from Finnair CEO's supplementary pension**",Yle: Lintilä asked Finnair to clarify the CEO's additional pension
"Valtion omistajaohjauksesta vastaava elinkeinoministeri Mika Lintilä (kesk.) on pyytänyt Finnairilta selvityksen lentoyhtiön toimitusjohtajan Pekka Vauramon saamasta lisäeläkemaksusta, Yle kertoo.","The state-owned enterprise minister Mika Lintilä (centre) responsible for state ownership management, has requested an explanation from Finnair regarding the additional pension received by the company's CEO Pekka Vauramo, Yle reports.","Yle reports that Mika Lintilä (Centre Party), Minister of Economic Affairs in charge of Government ownership steering, has asked Finnair to clarify the additional pension paid to CEO Pekka Vauramo."
Se on ministerin mukaan ristiriidassa valtion tahdonilmauksen kanssa.,The minister claims there is a discrepancy between the state's desire and the actual decision-making.,"According to Lintilä, this is in conflict with the Government's definitions."
"Vauramon saama 130 000 euron lisäeläke nousi esiin tällä viikolla, kun Helsingin Sanomat uutisoi pörssiyhtiöiden johtajien palkitsemiskehityksestä.","This week, Helsinki's newspaper Helsingin Sanomat reported on the significant salary increases awarded to the leaders of listed companies. The report estimated that the total additional compensation for these executives amounted to €130,000.","Vauramo's additional pension of EUR 130,000 hit the news this week when Helsingin Sanomat reported on the development on incentives paid to directors of listed companies."
Suomen Kuvalehti uutisoi Vauramon lisäeläkkeestä helmikuussa.,Finland's Welfare Agency announced in February about a supplement to the pension.,Suomen Kuvalehti reported on Vauramo's additional pension in February.
Finnair kertoi luopuvansa lisäeläkkeistä vuonna 2013.,Finland announced its withdrawal from additional pension benefits in 2013.,Finnair announced its intention to discontinue additional pensions in 2013.
"Valtio on linjannut, ettei lisäeläkkeitä käytetä palkitsemiseen.",The state has streamlined its procedures and will no longer be using additional fees for payments.,The Government has defined that no additional pensions should be used as incentives.
Valtio omistaa Finnairista yli puolet.,The state owns over half of the shares in Finnai.,The state holds more than half of Finnair.
Yhtiön mukaan päätös on linjassa viime vuoden omistajanohjausta koskevan periaatepäätöksen kanssa.,"According to the company, the decision is in line with last year's shareholder meeting resolution regarding the principle decision.","According to the company, this decision is in line with last year's decision-in-principle on ownership steering."
Pakotteet kovensivat heti puheita,The bags hardened immediately after the calls.,Sanctions immediately resulted in heated talks
Hampurissa järjestetyn teollisuusmaiden G20-kokouksen yhteydessä tavanneet Yhdysvaltain presidentti Donald Trump ja Venäjän presidentti Vladimir Putin näyttivät tulevan toimeen keskenään mainiosti.,"During the G20 summit held in Hamburg, you met with US President Donald Trump and Russian President Vladimir Putin, who displayed a tense relationship towards each other during the meeting.","When meeting at the G20 summit in Hamburg, Donald Trump, the President of the USA, and Vladimir Putin, the President of Russia, seemed to get along nicely."
Sittemmin tunnelma on jäähtynyt huomattavasti.,The tunnel has unexpectedly frozen over.,"Later on, the relationship has become notably colder."
