source,translation_clean,reference
"Ancak Vladimir Putin St. Petersburg Sarayı'nın gösterişli salonunda Türk mevkidaşını selamlarken, bu uzlaşmayı en fazla isteyen tarafın Ankara olduğu bariz izlenimine kapıldım.",I felt a clear impression that Ankara was the side that wanted this reconciliation the most when Vladimir Putin greeted the Turkish counterpart in the grand hall of the St. Petersburg Palace.,"But, as Vladimir Putin greeted his Turkish counterpart in the gilded hall of a St. Petersburg palace, I got the distinct impression that Ankara wants this reconciliation the most."
"El sıkışıldı, evet.","The translation of the Turkish text ""El sıkışıldı, evet."" is ""It got stuck, yes.""","There was the handshake, yes."
Ancak Sayın Putin'in gülümsemesi oldukça zayıftı ve kendi kısıtlı standartların karşı dahi herhangi bir sıcaklık yaydığı söylenemezdi.,"However, Mr. Putin's smile was quite weak, and it couldn't be said that he radiated any warmth, even against his own limited standards.",But Mr Putin's smile looked thin and he was hardly oozing warmth even by his own restrained standards.
"Aksine, Recep Tayyip Erdoğan defalarca ""iyi dostu"" Sayın Putin'den bahsetti; bir rapora göre beş defa.","Instead, Recep Tayyip Erdoğan frequently mentioned ""good friend"" Sayın Putin; according to a report, five times.","Recep Tayyip Erdogan by contrast talked repeatedly of his ""dear friend"" Mr Putin - five times, according to one report."
Ben sayısını şaşırdım.,I was surprised by the number.,I lost count.
"Kendisi ayrıca Rusya ile ilişkilerin kriz öncesi seviyeye dönmekle kalmayacağı, çok daha üst seviyelere ulaşacağının sözünü verdi.","He himself said that he would not just return to the pre-crisis level of relations with Russia, but would reach much higher levels.","He also pledged that relations with Russia would return not just to their pre-crisis level, but even higher."
"Ertesi gün, buradaki bir gazetede Sayın Erdoğan'ın hiç kötü bir şey olmamış gibi davrandığı ifade edildi.","The next day, it was reported in a local newspaper that Mr. Erdoğan acted as if nothing bad had happened.",The next day one newspaper here described Mr Erdogan as acting as if nothing bad had ever happened.
Bence kendisinin heyecanı bunun tam tersini gösteriyordu.,I believe the excitement of it was showing the exact opposite of what it was.,"To me, his enthusiasm implied the opposite."
"Ancak Sayın Putin'in etrafa verdiği soğuk intiba, Rusya liderinin hiçbir şeyi unutmadığını gösterdi.","However, President Putin's cold reception to the surroundings showed that he had not forgotten anything.",But a lingering coolness emanating from Mr Putin showed that Russia's leader has forgotten nothing.
"Aslında, açılışta yaptığı açıklamada bahsettiği ilk şey de krizin nedeniydi: Türkiye'nin Suriye sınırında Rus savaş uçağını vurarak düşürmesi.","Actually, the first thing he mentioned in his opening statement was the reason for the crisis: Turkey shooting down a Russian warplane near the Syrian border.","In fact, the cause of the crisis was the first thing he mentioned in his opening comments: Turkey's shooting down of a Russian fighter plane on the Syrian border."
O zaman Rusya'nın verdiği tepki hiddet doluydu.,The response from Russia at that time was filled with anger.,Moscow's reaction at the time was furious.
"Sayın Putin, sert bir çıkış yaparak Ankara'yı Moskova'yı sırtından bıçaklamakla suçladı.","The translation of the Turkish text to English is:
 ""Mr. Putin, accused Ankara of stabbing Moscow in the back with a harsh exit.""","Mr Putin lashed out, accusing Ankara of stabbing Moscow in the back."
"Kırgınlık çok daha büyüktü, karşı tarafın dost olduğu sanılıyordu.","The translation of the Turkish text to English is:
 It was believed that the friendship with the other side was much greater.","The offence was even greater, coming from a supposed friend."
"Güvenin gerçek anlamda yeniden inşa edilmesi zor olacak, belki de imkansız.","The translation of the Turkish text to English is:
""Rebuilding trust in its true sense will be difficult, perhaps impossible.""","Rebuilding real trust will be hard, perhaps impossible."
Kasım ayından bu yana Rusya halkının fikri de değişti.,"Since November, the Russian people's opinion has changed.",Russian public opinion has also turned since November.
"Devlet kontrolündeki medya, aylarca sarsıcı ve saldırgan bir şekilde Ankara'yı hedef aldı.",The state-controlled media has been targeting Ankara for months with a series of shocking and aggressive reports.,"For months, state-controlled media conducted a staggering, all-out offensive against Ankara."
"Aniden, her şeyin suçlusu Türkler oldu.","The translation of the Turkish text ""Aniden, her şeyin suçlusu Türkler oldu."" is ""Suddenly, everyone became the culprit, and it was the Turks.""","All of a sudden, it seemed like Turks were to blame for everything."
"Bunlardan en ciddileri, üst düzey görevlilerin Sayın Erdoğan'ın ailesinin Suriye'deki sözde İslam Devleti'nin kontrolü altındaki alanlarda gerçekleştirilen yasa dışı petrol ticaretinden kâr elde ettiği yönündeki suçlamalardı.","The most serious allegations were against high-ranking officials who were accused of profiting from illegal oil trade in areas under the control of the so-called Islamic State in Syria, allegedly benefiting Sayın Erdoğan's family.",Most serious were accusations from top officials that Mr Erdogan's own family has profited from an illegal trade in oil from areas of Syria controlled by the so-called Islamic State.
Kendisi bunu kesin olarak reddetti.,"The translation of the Turkish text ""Kendisi bunu kesin olarak reddetti."" is ""He/she definitely rejected this.""",He's denied that emphatically.
"Ancak St. Petersburg'dan çıkan resmi mesaj, yola devam etme zamanı geldiği yönündeydi.",The official message from St. Petersburg indicated that it was time to continue on the journey.,But in St. Petersburg came the official message that it's time to move on.
"Nihayetinde, bu toplantının gerçekleşmesinin sebebi Sayın Putin'in Cumhurbaşkanı Erdoğan'dan talep ettiği özrü almış olmasıydı.","Ultimately, the reason this meeting took place was because Mr. Putin requested an apology from President Erdoğan.","After all, this meeting only happened because Mr Putin got the apology he demanded from President Erdogan."
Rusya bunu bir çeşit zafer olarak görebilir.,"The translation of the Turkish text ""Rusya bunu bir çeşit zafer olarak görebilir."" is ""Russia can see this as a kind of victory.""",Russia could claim a victory of sorts.
Ankara için ateşkes çağrısının sağlayacağı faydalar çok net.,The benefits provided by the ceasefire call for Ankara are very clear.,For Ankara the benefits of calling a truce are clear.
"Öncelikle, Erdoğan'ın geçtiğimiz ay gerçekleşen ve neredeyse devrilmesine neden olacak olan başarısız darbe sonrasında dostlara ihtiyacı var.","Firstly, after the failed coup attempt last month that almost led to his downfall, Erdoğan needs friends.","First and foremost, Erdogan needs all the friends he can get after he was nearly ousted from power last month in a failed coup."
Türkiye'deki yinelenen terör saldırıları da kendisini oldukça etkiledi.,The repeated terrorist attacks in Turkey also affected it quite a lot.,Repeat terror attacks on Turkey have clearly shaken him too.
Ayrıca ekonomik nedenler de etkin.,"The translation of the Turkish text ""Ayrıca ekonomik nedenler de etkin."" is ""Additionally, economic reasons are also effective.""",There is also an economic motive.
Rusya'nın uyguladığı yaptırımlar sıkı vurdu; özellikle de her yıl Türkiye'nin kıyı bölgelerine birkaç milyon Rus turist taşıyan özel seferlerin yasaklanması.,The sanctions imposed by Russia have had a tight impact; especially the prohibition of several million Russian tourists carrying out private flights to Turkey's coastal regions every year.,"Russian sanctions have hit hard - particularly the ban on charter flights, which usually carry several million Russian tourists to the Turkish coast each year."
Bu sayı neredeyse %90 oranında düştü.,"The translation of the Turkish text ""Bu sayı neredeyse %90 oranında düştü."" is ""This number has almost dropped to %90.""",The number has slumped by almost 90%.
Rusya'da da tur operatörleri ve kiralama şirketler de uçuşların devam edecek olması ile kesinlikle rahatladı.,"The Turkish text translates to: ""In Russia, both tour operators and rental companies were relieved that the flights would continue.""","As for Russia, tour operators and charter companies here will certainly be relieved when flights eventually resume."
Akdeniz'deki sezon sonu yoğunluğuna bel bağlamış durumdalar.,They are in a situation where they have pinned their hopes on the intense activity at the end of the season in the Mediterranean.,They're banking on a late-season rush to the Mediterranean.
"Ve bu hafta, devlet televizyonu, Türk tarım ürünleri ithalatlarına yeniden izin verilmesi ile meyve ve sebze fiyatlarında azalma olacağı öngörüsünde bulundu.","This week, the state television announced that it expects a decrease in fruit and vegetable prices due to the government's decision to allow the import of Turkish agricultural products again.","And even this week, state TV has been predicting cheaper fruit and vegetables once Turkish agricultural imports are permitted again."
"Vedemosti gazetesindeki bir haberden alıntı yapacak olursak ""Turistler oraya, domatesler buraya"".","If we quote from a news article in Vedemosti newspaper, it says ""Tourists there, tomatoes here"".","""Tourists that way, tomatoes back here,"" as a report in Vedemosti newspaper phrased it."
Ancak ziyaretin Moskova için ayrı bir siyasi değeri de mevcuttu.,"However, there was also a separate political value for the visit to Moscow.",But the visit also had additional political value for Moscow.
"Ankara, darbe girişimine verilen tepkiyi yeterli bulmadığı için Batı'ya kızgın.","The translation of the Turkish text to English is: ""Ankara is not satisfied with the reaction to the coup attempt and is angry at the West.""",Ankara is angry with the West for what it considers a weak response to the attempted takeover.
"ABD'ye katılma konusundaki görüşmelerin salyangoz hızında ilerlemesi nedeniyle uzun süredir duyduğu kızgınlık da eklendiğinde, Türkiye'nin Batı ile bağlarının kopmasından ve aradaki soğukluktan faydalanmak isteyen Sayın Putin devreye giriyor.","Due to the rapid progress of discussions regarding Turkey's accession to the US, which has been a long-standing source of frustration, and with the aim of benefiting from Turkey's disconnection from the West and the chill between them, Mr. Putin is intervening.",Add to that its long-standing grudge at the snail's pace of talks to join the EU and step in Mr Putin - who is keen to capitalise on the chill and chip away at Turkey's ties with the West.
Rus lider darbe girişimi sonrasında seçilmiş yetkililerin desteklenmesi çağrısı nedeniyle kesinlikle Ankara'dan sempati toplamış görünüyor.,"The Turkish text translates to: ""It seems like the Russian leader has gained sympathy from Ankara due to the call for support of elected officials after the coup attempt.""",The Russian leader certainly won bonus points with Ankara for calling in support of the elected authorities after the attempted coup.
"Unutmamak gerekir ki, kendisi de rejim değişikliği konusunda köklü bir korku taşıyan Moskova için bu kaçınılmaz bir tutumdu.","It is crucial to remember that for Moscow, which also bears a deep fear regarding regime changes, this stance was inevitable.","Mind you, that's a given for Moscow which has its own deep-seated fear of regime change."
"Deniz kenarındaki bu gösterişli sarayda düzenlenen bu zirve, Rusya ve Türkiye'nin bir analistin bana açıkladığı şekilde bir ""uyumsuzlar ittifakını"" temsil ediyor: Batı'nın reddettiği ve kötü davrandığı iki ülke güçlerini birleştiriyor.","The summit held at this grand palace by the sea represents an ""unholy alliance"" between Russia and Turkey, as an analyst explained to me: two countries that the West has rejected and treated poorly are joining forces.","So the summit at this glitzy, seaside palace allowed Russia and Turkey to present what one analyst described to me as an ""alliance of misfits"": two countries that feel rejected and mistreated by the West, joining forces."
"Yine de sergilenen bu uzlaşı görüntüsüne rağmen, birbirlerinden oldukça farklılar.","Despite the appearance of this reconciliation, they are quite different from each other.","Still, despite the public display of reconciliation, the two still have major differences."
Bunlardan en önemlilerinden biri Suriye hakkında: Moskova kendisini arabulucu olarak gösterse de Rusya ve Türkiye farklı tarafları destekliyor.,"One of the most important ones is about Syria: Despite Moscow presenting itself as a mediator, Russia and Turkey are supporting different sides.","The key one is Syria, where Moscow has recently been casting itself as peacemaker but where Russia and Turkey back opposite sides."
"Neredeyse üç saat süren ilk görüşmeler sonrasında, iki başkanın basın toplantısında bu konuya değinilmediğini söylemesi de bunu destekliyor.","The text translates to: ""After the first meetings lasting nearly three hours, it was also mentioned by the two presidents in their press conference that this topic was not touched upon, which supports this.""","It could be telling that after almost three hours of initial talks, the two presidents told a press conference that they hadn't even touched on the topic."
"Türkiye'nin Cumhurbaşkanı, bu farklar ile ilgili bir soruyu yanıtlamaktan açıkça kaçınırken, Sayın Putin bunların altını çizmeyi seçti.","The President of Turkey clearly avoided answering a question related to these differences, while Mr. Putin chose to highlight these points.","Turkey's president deliberately avoided answering a question on their differences, while Mr Putin chose to underline them."
Suriye'de ortak zeminin nasıl belirleneceği konusunda net bir fikir birliği yok.,There is no clear consensus on how the common ground should be determined in Syria.,There is no clear consensus on where they can seek common ground on Syria.
Ancak aylardır açıkça sürdürülen husumetten sonra - ve Nato üyesi Türkiye'nin Rus savaş uçağını vurup düşürmesiyle ortaya çıkan mutlak felaket potansiyeli göz önünde bulundurulduğunda - iki liderin en azından konuşmaya başlaması kesinlikle iyi bir gelişme.,"However, considering the openly sustained hostility over the past months, especially after Turkey, a NATO member, shot down a Russian warplane and the resulting absolute disaster potential was evident, it is definitely good that the two leaders started talking at least.",But after months of open hostility - and given the potential for utter disaster when Nato member Turkey shot down that Russian fighter jet - it is surely better that the two leaders are at least talking again.
"İskoçya Kraliyet Bankası, İskoçya dışındaki müşteriler için yok oluyor","The translation of the Turkish text to English is: ""The Royal Bank of Scotland is disappearing for customers outside Scotland.""",Royal Bank of Scotland to disappear for customers outside Scotland
"Banka icra kurulu başkanının beyanına göre RBS markası, arka ofis pozisyonuna geçecek.","According to the statement of the bank's enforcement council chairman, the RBS brand will move to the back office position.","The brand RBS is to be reduced to a back office role, according to the bank's chief executive."
"İskoçya Kraliyet Bankası, İskoçya dışındaki müşteriler için yok olacak.","The text translates to: ""The Royal Bank of Scotland will cease to exist for customers outside Scotland.""",Royal Bank of Scotland will disappear for customers outside Scotland.
"Ross McEwan, BBC İskoçya'ya RBS markasının bankanın küresel hedefleri ile ilişkili olduğunu ifade etti.","Ross McEwan, speaking to BBC Scotland, mentioned that the RBS brand is related to the bank's global targets.",Ross McEwan told BBC Scotland that the RBS brand was associated with the bank's global ambitions.
Sekiz yıl önce neredeyse batma durumuna geldiğinden bunlardan geri çekilmek ve vazgeçmek durumunda kalındı.,"Eight years ago, it was almost in a state of collapse, so it had to be pulled back and given up.",It has retreated from them since it nearly collapsed eight years ago and had to be bailed out.
"Bu süre içerisinde, marka strateji uzmanları diğer tüketici finans markalarını korumak için 'RBS'yi kullandı.","During this period, brand strategy experts used 'RBS' to protect other consumer finance brands.","During that time, brand strategists have used 'RBS' to protect other consumer finance brands."
"Bu, Altı Ulus ragbi şampiyonasından Wimbledon Andy Murray şampiyonuna kadar birçok sponsorluk için milyonlarca sterlin ile desteklendi.","This text translates to: ""It was supported by millions of pounds for various sponsorships, from the Six Nations Rugby Championship to Wimbledon and Andy Murray's championship.""","It was backed with millions of pounds in sponsorship of international sport, from Six Nations rugby to Wimbledon champion Andy Murray."
"Ancak şimdi, daha ulusal markaların öne çıkmasının doğru olacağına karar verildi.","However, it was decided that it would be correct for national brands to take the lead now.","But now, it has been judged right to let more national brands come to the fore."
İskoçya Kraliyet Bankası İskoç müşterileri tarafından kullanılacak ancak yeni başlangıçlar yapılmayacak.,"The text translates to: ""The Royal Bank of Scotland will be used by Scottish customers but no new beginnings will be made.""","Royal Bank of Scotland will be used with Scottish customers, but will not be initialised."
İngiltere ve Galler'de merkez ve borsaya kote edilme durumları dışında RBS'ye yapılan tüm atıflar NatWest olarak değiştirilecek.,"All references to RBS in England and Wales, excluding central and exchange listings, will be changed to NatWest.","In England and Wales, all RBS references, outside head office and the stock exchange listing, will be changed to NatWest."
İrlanda Cumhuriyeti ve Kuzey İrlanda'daki müşteriler için halihazırda Ulster Bank markası kullanılıyor.,The current translation is not complete. Could you please provide the complete text you want to translate?,The Ulster Bank brand is already used for customers in the Republic of Ireland and Northern Ireland.
"Bireysel bankacılık için çok daha baskın bir görev üstlenecek daha küçük markalar da mevcut; Coutts, Adam & Co, Drummond ve Holt's Military Bank.","For personal banking, smaller brands that will take on a more dominant role are also available; Coutts, Adam & Co, Drummond, and Holt's Military Bank.","There are other, smaller brands for private banking, which will get more prominence - Coutts, Adam & Co, Drummond, and Holt's Military Bank."
"Bay McEwan, Inverness-shire'da müşteriler ve personel için düzenlenen bir turda röportaj verdi.",Bay McEwan gave an interview in a tour organized for customers and personnel in Inverness-shire.,Mr McEwan was interviewed during a tour of customers and staff in Inverness-shire.
"BBC İskoçya'ya şunları söyledi: ""Bundan sonra daha çok markalardan oluşan bir banka olacağımızdan artık RBS markası yatırımcı markamız ve personelimizin istihdam edildiği marka olmayacak.""","The translation of the Turkish text to English is:
 ""We will be a bank formed from many brands from now on, so the RBS brand will no longer be our investor brand and the brand under which our employees are employed.""","He told BBC Scotland: ""The RBS brand will end up becoming our investor brand and the one that our staff are employed with, because we are now becoming much more a bank of brands."""
"Bankanın kendisi küresel bir marka haline geldikçe, RBS küresel marka haline geldi.","The bank itself became a global brand as it grew, and RBS also became a global brand.","As the bank itself became a global brand, RBS became the global brand."
"Artık küresel değil, yerel hedeflerimiz olduğunu söylüyorum.","I'm saying that our targets are no longer global, but local.","I'm now saying we no longer have global aspirations, we have local aspirations."
"Bu markalardan her biri, bulunduğu toplulukta biraz farklı bir şekilde öne çıkacak ve personelimiz müşteriler ile bu markaların adı altında çalışacak.",Each of these brands will stand out in their respective communities in a slightly different way and our team members will work under these brand names with our customers.,"Each one of those brands will stand for something quite different in their own communities, and our staff will work with customers under those brands."
"RBS, Altı Ulus şampiyonası sponsorluğunu sürdürmeyeceğini ve spor sponsorluğu konusunda farklı markaların profilini yükseltmekte olduğunu açıklamıştı.","The text translates to: ""RBS had announced that it would no longer sponsor the Six Nations Championship and that it was focusing on elevating the profile of different brands in sports sponsorship.""","RBS had already stated that it would not to continue its Six Nations sponsorship, and it has been raising the profile of different brands in its sports sponsorship."
"İcra kurulu başkanı, ""Artık markalar bankası anlayışına geçme zamanımız geldi çünkü (kendimize soruyorduk) bunu müşteriler için nasıl daha iyi bir banka yapabiliriz?"" dedi.","The translation of the Turkish text to English is:
""The executive board chairman said, 'It's time for us to transition to a bank that understands the value of brands because we asked ourselves how we can make it a better bank for our customers?'""","""The time is right for us to move to the bank of brands, because underneath (we've been asking) how do we focus on making this a better bank for customers?"" said the chief executive."
Üç yıl önce müşterilerimiz için harika bir banka olacağımız ve bu markaları sunacağımızı belirtmiş olsak bunu alayvari bulurdum.,I would find it amusing if we had promised our customers three years ago that we would be a great bank for them and that we would offer these brands.,It would have been very cynical three years ago if we'd said we're going to be a great bank for customers and put those brands out there.
"Ancak yürüttüğümüz çalışmalar ve kendimizin değil, müşterilerin ihtiyaçlarına odaklanmamız ile çok fazla değişiklik göreceğinizi düşünüyorum.",I think you'll notice a significant change as we focus more on the needs of our customers rather than our own projects and initiatives.,"But with the work we've been doing, focussing on the customers needs, not our own, I think you're seeing a lot of change."
