Source,Reference,Translation
"Ali sisenes ühte kõige meestekesksemasse valdkonda ja lisaks seisis tema teel ees katsumus üritada astuda välja oma isa varjust, kes oli üleilme ikoon.",Ali entered one of the most male-dominated industries and had the added struggle of carving out her own place beyond the shadow of her global icon father.,"He entered one of the most masculine fields and in addition, there was a challenge for him to try to step out of his father's shadow, who was a world icon."
Need kaks pehmelt öeldes pakatavad läbi raskuste omandatud teadmistest.,To say the two are brimming with hard-learned advice is an understatement.,"They, in a gentle way, offer knowledge gained through overcoming difficulties."
"Seetõttu istusime nende mõjukate naistega maha, et rääkida ebaõnnestumiste ületamisest, eduga toimetulekust ning oma kõhutunde usaldamisest äris ja suhetes.","So we sat down with the two powerhouses to talk overcoming failure, navigating success and trusting their gut instincts in business and relationships.","Translation: 

As a result, we sat down with these influential women to talk about overcoming setbacks, achieving success, and trusting our gut feelings in business and relationships.

Note: 'Seetõttu' translates to 'As a result' or 'Therefore', 'istusime' is the verb 'sat down', 'nende mõjukate naistega' translates to 'these influential women', 'maha' means 'down', 'ebaõnnestumiste' translates to 'setbacks', 'ületamisest' means 'overcoming', 'eduga toimetulekust' translates to 'achieving success', 'oma kõhutunde' translates to 'our gut feelings', 'usaldamisest' means 'trusting', 'äris' translates to 'in business', and 'suhetes' translates to 'in relationships'."
"Mis inspireerib teid tegema seda, millega tegelete iga päev?",What inspires both of you to do what you do every day?,What inspires you to do what you do every day?
Laila Ali: Mind inspireerivad iga päev mu isiklikud eesmärgid.,Laila Ali: I'm inspired on a daily basis by my personal goals.,Laila Ali: I am inspired every day by my personal goals.
"Olen kujundanud harjumuse kirjutada üles asju, mida soovin saavutada.",I make it a habit to write down what it is that I want to accomplish.,I have developed a habit of writing down things I want to achieve.
Ja ma vaatan seda nimekirja.,And I check that list.,And I look at this list.
Pean end vastutavaks.,I keep myself accountable.,I will be responsible.
Loomulikult inspireerivad mind mu lapsed.,"My kids inspire me, of course.","Naturally, my children inspire me."
Minu ambitsioonid inspireerivad mind.,My ambition inspires me.,My ambitions inspire me.
"Soovin olla võidukas kõiges, mida elus teen.",I want to win at everything that I do in life.,"The translation of the Estonian text to English is:

""I want to be victorious in everything I do in life."""
"Mõistan, et mu eesmärkide saavutamine nõuab ränka tööd, aga olen valmis seda tegema.",I understand that it takes hard work to reach my goals and I'm prepared to do it.,"I understand that achieving my goals requires hard work, but I am willing to do it."
Minu enesekindlus tuleneb ettevalmistusest.,My confidence comes from preparation.,My self-confidence comes from preparation.
Seega kulutan rohkelt aega ettevalmistamisele.,So I spend a lot of my time preparing.,"Translation: 

So I spend a lot of time on preparation."
"Barbara Corcoran: Nagu Lailalgi, on minu enesekindluse võtmeks liignegi ettevalmistus, kuid ma ei ammuta oma inspiratsiooni sellest.","Barbara Corcoran: Much like Laila, over preparation is my key to confidence, but I don't get my inspiration from that.","Barbara Corcoran: Just like Laila, my self-confidence booster is even excessive preparation, but I don't draw my inspiration from it.

Note: Laila is likely referring to Laila Ali, the daughter of Muhammad Ali, who is known for her extensive preparation before fights."
Tegelikult pakub mulle inspiratsiooni ehe uudishimu.,I really get my inspiration from just sheer curiosity.,"The translation of the Estonian text to English is:

""Actually, it gives me inspiration with its fresh curiosity.""

However, a more idiomatic translation could be:

""Actually, it inspires me with its fresh curiosity.""

Or, in a more natural and conversational tone:

""It actually inspires me with its fresh curiosity.""

The original text is: 
""Tegelikult pakub mulle inspiratsiooni ehe uudishimu.""

- ""Tegelikult"" means ""actually"" or ""in fact"".
- ""pakub"" means ""gives"" or ""offers"".
- ""mulle"" means ""to me"".
- ""inspiratsiooni"" means ""inspiration"".
- ""ehe"" means ""fresh"" or ""new"".
- ""uudishimu"" means ""curiosity""."
"Mis juhtub, kui ma seda teen?",What will happen if I do this?,What happens if I do this?
"Mis jääb olemata, kui ma seda ei tee?",What won't happen if I don't do this?,What will remain if I don't do it?
"See uudishimu paneb mind hommikul voodist tõusma, kuna ma ei suuda ära oodata, mida päev endaga toob.","That curiosity gets my feet on the floor in the morning, because I can't wait to see what the day brings.","This sense of curiosity makes me get out of bed in the morning, because I'm unable to wait and see what the day will bring."
"Kui ma mõnel päeval ei tunne sedamoodi, siis lihtsalt teesklen neid tundeid.","When I don't feel that way on certain days, I pretend I feel that way.","Translation: 

If I don't feel that way on some day, then just pretend to have those feelings."
Siis jään iseenda häma uskuma ja saangi jälle inspiratsiooni.,Then I start falling for my own baloney and I get inspired again.,"Then I'll believe in myself again and get inspiration back.

Here's a more idiomatic translation:

Then I'll regain my confidence and get my inspiration back.

Or, in a more poetic translation:

Then I'll rediscover my inner spark and find my inspiration again."
"Rääkige mõnest takistusest oma karjääris, mis muutis teid pikas perspektiivis hoopis paremaks.",Tell us about a hurdle or a roadblock in your career that ended up making you better in the long run?,Speak about some obstacle in your career that made you better in the long run.
"Barbara Corcoran: Minu jaoks oli kõige raskem, kui mu äripartnerist kallim mind maha jättis ja mu sekretäriga abiellus.",Barbara Corcoran: The hardest thing that happened to me was when my business partner and boyfriend left me and married my secretary.,"Barbara Corcoran: For me, the hardest thing was when my business partner left me for someone cheaper and married my secretary."
"Lõpetasin äri aasta hiljem, kuid see aasta mu elust - viiendaks rattaks olemine - oli kohutav, kuna mul ei olnud piisavalt enesekindlust, et lahkuda.","I ended the business a year later, but for that year of my life - being the third wheel - it was terrible, because I didn't have the confidence to leave.","I quit my job a year later, but that year was terrifying for me, as I didn't have enough self-confidence to leave."
"Tundsin end alistatuna, puudus igasugune inspiratsioon.","I felt shot down, uninspired.","I felt defeated, lacking any inspiration whatsoever."
Aga hämmastavaid asju juhtub.,But amazing things happen.,But amazing things happen.
"Kõige raskem on uskuda sellesse hetkedel, kui sind tabavad tagasilöögid.","If only you could believe that when you're getting hit, which is the hard part.",The hardest part is believing in this moment when you get hit back.
Enda jalule ajamisele ja äri uuesti nullist alustamisele - seekord ilma partnerita - kulunud aasta oli äärmiselt raske.,"But getting back up and starting the business all over again, minus the partner, was a very, very difficult year.","The past year, which was spent on getting back on one's feet and starting a business from scratch - this time without a partner - was extremely difficult."
"Laila Ali: Ma ütleks, et minu karjääris oli kõige raskem aeg siis, kui ma tegelesin poksimisega, olin oma karjääri tipus ja otsustasin lahutuse sisse anda.","Laila Ali: I would say one of the toughest times I've had in my career was when I was in boxing, I was at the height of my career and decided I was going to get a divorce.","Laila Ali: I would say that the toughest time in my career was when I was boxing, at the peak of my career, and decided to get a divorce."
"Ma ei lahutanud ainuüksi oma abikaasast, vaid ka tollasest mänedžerist ja inimesest, kes õpetas mulle kõik, mida tean poksimise kohta.","I was divorcing not only my husband, but also my manager at the time and the person who taught me everything I knew about boxing.","I didn't just leave my wife, but also the manager of that time and the person who taught me everything I know about boxing."
"Ma ei uskunud, et suudan ilma temata hakkama saada.",I didn't think that I could do it without him.,I didn't believe I could manage without them.
"Seega hakkasin muretsema oma karjääri tuleviku pärast ja pidin leidma aja, et astuda sammuke tagasi ja öelda endale: ""Sul on kõik vajalikud teadmised ja kogemused.","So I became concerned about the future of my career and had to take the time to step back and say, ""Hey, you have all the knowledge and expertise.","Here's the translation of the Estonian text to English:

So I started worrying about my career's future and had to find time to take a step back and tell myself: ""You have all the necessary knowledge and experiences."""
Sul on kõik need kogemused poksiringis.,You have all this experience in the ring.,You have all those experiences in boxing.
"Sa suudad seda kahtlemata teha.""","You can definitely do it.""","The translation of the Estonian text to English is:

""You can certainly do that."""
Niisiis moodustasin enda ümber uue meeskonna ja jätkasin oma karjääri.,So I surrounded myself with a new team of people and continued on with my career.,"Here's the translation of the Estonian text to English:

 ""So, I formed a new team around myself and continued my career.""

This translation is a direct interpretation of the original text."
"Tegelikult oli vaja lihtsalt õige meeleseisund saavutada, kuna kõik ülejäänu sai tõuke sealt.",It was really just getting my mindset in the right place because everything kind of took off from there.,"In reality, it was simply necessary to achieve the right mental state, as everything else followed from that."
"Tegin seda, mida oli vaja teha, pidin seisma silmitsi hirmuga ja leidma julguse vabaneda oma abikaasast ja mänedžerist ning jätkata oma karjääriga. Ja kõik lahenes.",I did what I needed to do and I had to face that fear and find the courage to get rid of my husband and my manager and continue on with my career and it worked out.,"I did what needed to be done, I stood face to face with fear and found the courage to free myself from my husband and manager and continue my career. And everything worked out.

Note: This translation is quite literal and might not be the most idiomatic or natural-sounding English translation. The original text has a poetic and introspective tone, which might be harder to convey in English."
"Millal tundsite, et olete tõesti edu saavutanud?",You felt like you really made it when ...,When do you feel that you have truly achieved success?
"Laila Ali: Tundsin, et olen edu saavutanud, kui võitsin oma esimese meistrivõistluste tiitli.",Laila Ali: I felt like I really made it when I won my first championship title.,Laila Ali: I felt that I had achieved success when I won my first championship title.
"See oli tõeliselt hea tunne, kuna poksimisega alustades soovisin olla üks parimatest, olla võitmatu.","It really felt good, because when I entered the sport of boxing I wanted to be one of the best and be undefeated.","This was a truly great feeling, as I started boxing, I wanted to be one of the best, unbeatable."
"Ma suutsin selle sihi saavutada ja ma ei võitnud meistrivõistluste tiitlit mitte ühel, vaid neljal korral.","And I was able to attain that, not just one championship title, but four.","I managed to achieve this goal and I did not win the championship title even once, but rather four times."
"Barbara Corcoran: Üks hetk, mil tundsin, et olen edu saavutanud, oli mu üheteistkümnendal tegutsemisaastal.",Barbara Corcoran: The one point that I felt like I made it was my eleventh year of business.,Barbara Corcoran: One moment when I felt I had achieved success was in my 21st year of business.
Olin lõpuks kasumisse jõudnud.,I finally made a profit.,I had finally made a profit.
"Olin teeninud ligikaudu 42 000 dollari suuruse kasumi, mida ma ei osanud oodata.","I had close to $42,000 in profit that I was not expecting.","I had earned approximately a profit of around $42,000, which I couldn't have expected."
"Läksin kohe välja ning ostsin nii emale kui ka isale uue auto. Neil ei olnud kunagi uut autot olnud. Lasin autod toimetada Floridasse, kus nad oma pensionipõlve pidasid.",So I immediately went out and I bought my mother and father each a new car; they had never had a new car and I had it delivered to Florida where they were retired.,"Here's the translation of the Estonian text to English:

I went out right away and bought a new car for both my mother and father. They had never had a new car before. I had the cars transported to Florida, where they spent their retirement."
Tundsin end nagu Inglismaa kuninganna.,I felt like the queen of England.,I felt like the Queen of England.
Tundsin end nii lahedana.,I felt so cool about myself.,I felt so tender.
"Teenisin sellest järgnevatel aastatel palju enam, kuid miski ei ole suutnud siiani pakkuda samaväärset tunnet kui võimalus anda oma vanematele midagi tagasi ja neid üllatusega rabada.","I made much better money than that in ensuing years, but nothing ever measured up to the ability to give back to a parent and take them by surprise.","I earned much more in the following years, but nothing has been able to provide the same feeling yet as the possibility of giving something back to my parents and surprising them."
"Kuidas te suutsite selle 11-aastase perioodi vältel end motiveerituna hoida, et töötamist jätkata?",How did you stay motivated to keep working during that 11-year period?,"The translation of the Estonian text to English is:

How did you manage to motivate yourself to continue working throughout this 11-year period?"
"Barbara Corcoran: Ma ei mõõtnud oma äritegevust kunagi kasumi järgi, kuna see ei olnud minu eesmärk.","Barbara Corcoran: I never measured my business by profit, because that's not what I was in for.","Barbara Corcoran: I never measured my business by profit, because that wasn't my goal."
"Soovisin lihtsalt näha, kui kaugele ma suudan jõuda.",I just wanted to see how far I could go.,I simply wanted to see how far I can reach.
Seadsin endale juba esimesel päeval unistuse saada New Yorgi kinnisvarakuningannaks.,"I set my dream, day one, ""I want to be the queen of New York real estate.""",I had already set myself the dream on the very first day to become the real estate queen of New York.
Ja nägin end vaimusilmas justkui paavstina - kõik suudlevad mu sõrmust ja jumaldavad mind.,And I pictured myself just like the Pope with everybody kissing my ring and adoring me.,"And I saw myself in the spiritual realm, just like a pope - everyone is bowing to me and worshipping me."
Mu peas oli selline väike mõte.,And I had that little idea in my head.,In my head was such a small thought.
"Seega, kui ma aina pingutasin iga päev, iga tund, siis ma tegelikult ei mõelnud raha teenimisele.","So when I was running hard, day after day, hour after hour, I never really thought about making money.","Translation: 

So, if I was always struggling every day, every hour, then I was actually not thinking about making money."
Lõpuks teenisin raha kogemata.,I made money by accident eventually.,"The translation of the Estonian text to English is:

I ended up earning money by accident.

However, a more natural translation would be:

I ended up earning money unintentionally.

Or simply:

I earned money by mistake."
"Aga kogu raha, mis sisse tuli, suunasin kohe tagasi ärisse.","But any money I saw coming in, I plowed right back into the business.","However, all the money that came in, I sent back to the business immediately."
"Ma isegi ei usu, et mul üldse oli heidutavaid päevi, kus oleksin mõelnud, et oh jumal, me ei teeni raha.","I don't even think I had discouraging days where I thought, ""Oh God, we're not making money.""","I even don't believe that I had such terrible days when I would think, ""Oh God, we're not making any money.""

However, a more natural translation would be:

I even don't believe that I had such awful days when I would think, ""Oh God, we're not making any money.""

Or:

I even don't believe that I had such bad days when I would think, ""Oh God, we're not making any money.""

The word ""heidutavaid"" can be translated to English as ""terrible"", ""awful"", or ""bad"", depending on the context and the desired tone."
"Ma lihtsalt olin veendumusel, et miski hakkab toimima.",I just figured something was going to work out.,I simply believed that something would start to happen.
"Kõige hullem, mis võinuks juhtuda, olnuks ettevõtte kaotamine ja uuesti ettekandjaks hakkamine.",The worst that could happen is I lose my company and go back to being a waitress.,The most severe thing that could happen would be the loss of the company and having to start over as a presenter.
Teenisin siis head jootraha ja olin õnnelik.,I made great tips and I was happy then.,"The translation of the Estonian text to English is:

I was then a good swimmer and I was happy.

Here's a breakdown of the translation:

- ""Teenisin"" means ""I was"" (in the past tense)
- ""siis"" means ""then""
- ""head"" means ""good""
- ""jootraha"" means ""swimmer"" (literally ""swimming hand"")
- ""ja"" means ""and""
- ""olin"" means ""I was"" (in the past tense)
- ""õnnelik"" means ""happy"""
Võiksin jälle õnnelik olla.,I could be happy again.,I could be happy again.
"Seetõttu ma ei usu, et paljude edu saavutanud inimeste suureks püüdluseks on raha.",So I don't think money's a great aspiration for a lot of people that succeed.,"Translation: 

Therefore, I do not believe that money is a great pursuit for many people who have achieved success."
"Neil on teised ajendid, mis neid kannustavad.",They they have other motivations that turn them on.,They have other reasons that encourage them.
Ja raha ei olnud üks minu omadest.,And money was not one of mine.,And money wasn't one of my own.
"Kas teil on mõni nõuanne kellelegi, kellel on sellised suured unistused, kuid keda hoiab tagasi rahaline tegur?","Do you have advice for someone who has those big dreams, but the money factor is holding them back?","Do you have any advice for someone who has big dreams, but is held back by financial constraints?"
"Barbara Corcoran: Kui ma hakkasin teenima palju raha, oli mul raha, mida kinnisvarasse investeerida, kuid mul ei olnud aega.","Barbara Corcoran: When I started making a lot of money, I had money to invest in real estate, but I didn't have the time.","Barbara Corcoran: When I started making a lot of money, I had money to invest in real estate, but I didn't have the time."
Rajasin ettevõtet.,I was building a business.,I founded the company.
"Ja seetõttu leidsin ma endale viis erinevat partnerit, kes ei olnud isegi spetsialistid maakleriäris, vaid erinevates naabruskondades kõikjal linnas, kes tundsid oma tänavaid läbi ja lõhki.","And so I found myself five different partners, who were specialists not even in the brokerage business, in different neighborhoods around the city, who knew their streets inside and out.","And so I found myself five different partners, who were not even specialists in the real estate business, but people from various neighborhoods all over the city, who knew their streets inside and out."
"Ma lähenesin neile ja ütlesin: ""Sa tunned seda naabruskonda.","And I approached them and said, ""You know this neighborhood.","The translation of the Estonian text to English is:

I approached them and said: ""You know this neighborhood."""
Leia mulle parim hoone.,Find me the best building.,Give me the best house.
"Ma annan sulle raha ja sinust saab minu partner.""","I'll give you the money and you be my partner.""","The translation of the Estonian text to English is:

""I'll give you money and you'll be my partner."""
"Õppetund siinkohal on see, et kui sul on raha, siis sa vajad inimesi, et oma rahaga raha teenida.","The lesson here is if you've got the money, you need people to make money with your money.","The lesson here is that if you have money, then you need people to make money with your money."
"Ja kui sul on annet, siis sa võid müüa seda kellelegi, kellel on raha, ja hoopis sellega raha teenida.","And if you have the talent, you can always merchandise your talent to someone who's got the money and make money.","And if you have a gift, then you can sell it to someone who has money, and with that, earn money.

Note: The Estonian text seems to be a simplified or informal translation of a biblical verse, possibly from the Bible's book of Matthew (Matthew 25:14-30), where Jesus teaches about the importance of using one's talents and resources wisely."
Siin on kaks tahku: anne ja raha.,There's two pieces to it: talent and money.,"Here's the translation of the Estonian text to English:

There are two sides: charity and money."
"Aga kui pole mõlemat koos, ei juhtu midagi eriti suurt.","And unless they're together, nothing really big happens.","But if neither of them is together, nothing particularly big happens."
"Lõppkokkuvõttes on mul - ja ka mu partneritel - kõigi nende aastate jooksul väga hästi läinud üheskoos nende suurpäraste investoritega, keda mul ei oleks kunagi olnud, kui mul poleks olnud julgust leida võitlushimulisi inimesi, kellele meeldib askeldada.","So I wound up doing very well, as did my partners, over all the years with these great investors that I would have never had if I hadn't had the confidence to get some scrappy person who really wanted to hustle.","In summary, I - and also my partners - have done very well over the years working together with those great investors, people I would never have met if I hadn't had the courage to find ambitious people who enjoy taking risks."
"Alati on võimalik raha hankida, kui usud, et sul on annet ja tunned oma osa maailmast paremini kui keegi teine.",You can always get the money if you believe that you have a talent and you know your piece of the world better than anybody else.,"It's always possible to get money, if you believe that you have a gift and feel that you understand the world better than anyone else."
"Räägime hommikurutiinist. Mis on need kaks või kolm asja, mida te igal hommikul teete, mis aitavad teil edu saavutada?",Let's talk morning routine: What are two or three things that you do every single morning that set you up for success?,We're talking about morning routine. What are those two or three things you do every morning that help you achieve success?
"Laila Ali: Ma ei tea küll teie kohta, aga mul on elus palju hetki, mil ma tunnen end ülekoormatuna, olles ema, ärinaine, abikaasa... kõik need rollid, mida me naistena etendame.","Laila Ali: I don't know about you, but there are lots of times in my life where I feel overwhelmed, just being a mom, a businesswoman, a wife ... all the hats that we wear as women.","Laila Ali: I don't know much about you, but I have many moments in life where I feel overwhelmed, being a mother, a businesswoman, a wife... all those roles that we women play."
"Jõudsin oma elus punkti, kus ma tõesti pidin hommikuse rutiini paika panema.",And I came to a point in my life where I really had to establish a morning routine.,I reached a point in my life where I really had to establish a morning routine.
Mulle meeldib üles tõusta ja lihtsalt tunda tänulikkust.,I like to wake up and just feel gratitude.,"The translation of the Estonian text to English is:

I enjoy rising up and simply feeling gratitude."
"Tänulikkust ülestõusmise, oma tervise, oma laste, oma pere eest.","Gratitude for waking up, for my health, for my kids, for my family.","The translation of the Estonian text to English is:

""Gratitude for the uprising, for my health, for my children, for my family.""

However, a more idiomatic translation could be:

""Thankful for the struggle, for my health, for my children, for my family.""

The word ""ülestõusmise"" can be translated to English as ""uprising"" or ""struggle"", depending on the context. In this case, it seems to be used in a more general sense to express gratitude for the challenges and difficulties that one has overcome."
"Kirjutan õhtuti tihti üles, mis on minu eesmärgid järgmiseks päevaks. Kui ärkan, siis vaatan seda nimekirja uuesti.","A lot of times in the evening, I'll write down what my goals are for the next day; When I wake up, I look at that list again.","Translation: 

I often write down my goals for the next day in the evening. When I wake up, I look at that list again."
Mediteerin.,I meditate.,Meditate.
Mõnikord kirjutan päevikusse.,Sometimes I journal.,Sometimes I write in my diary.
Joon alati tassi kohvi.,I always have a cup of coffee.,"The translation of the Estonian text to English is:

I always drink coffee.

Note: 'Joon' is a colloquial or informal way of saying 'I' in Estonian, often used in spoken language or among friends."
"Ja alati teen hommikul esimese asjana trenni, sest kui ma seda siis ei tee, jääbki see tegemata.","I always work out first thing in the morning, because if I don't, it won't get done.","And I always do my training in the morning as the first thing, because if I don't do it then, it will never get done.

Note: This translation is quite literal and may not be the most idiomatic or natural-sounding English translation. A more idiomatic translation could be:

I always make sure to do my training first thing in the morning, because if I don't get it done then, it's unlikely to happen.

This translation conveys the same meaning as the original, but in a more natural and idiomatic way."
Minu jaoks on asi lõppkokkuvõttes prioriteetides.,"To me, it really comes down to your priorities.","For me, the thing in the end is priorities."
"Need on asjad, mis on minu jaoks tähtsad: minu spirituaalsus, keskendumine universumile ja Jumalale, seejärel treenimine ning oma tervise esikohale seadmine.","Because those are the things that are important to me: my spirituality, centering with the universe and God, and then getting my workout in and putting my health first.","These are the things that are important to me: my spirituality, focusing on the universe and God, then training and putting my health first."
